Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
39,10:39.91,Hannah KAERCHER,,USA,3,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,948
40,10:42.50,Ava GUMB,,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,941
41,10:42.69,Jayden HARBERTS,2006,USA,1f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,940
42,10:42.90,Caroline HOOD,,USA,13f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,940
43,10:43.07,Alli CRYTSER,,USA,6,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,939
44,10:44.80,Sadie ADAMS,,USA,2f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,934
45,10:45.19,Tilly O'CONNOR,,USA,5f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,933
46,10:45.25,Kendall MARTIN,,USA,6f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,933
47,10:45.44,Carly WILKES,,USA,7,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,932
48,10:46.95,Esme HUH,,USA,3f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,928
49,10:46.99,Vanessa ALDER,31 AUG 2005,ECU,8,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,928
50,10:47.28,Scarlet FETTEROLF,,USA,4f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,927
51,10:47.54,Caryn RIPPEY,,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,926
52,10:47.56,Ella CHESNUT,,USA,5f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,926
53,10:48.70,Remy DUBAC,,USA,1f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,923
54,10:48.87,Ella ZEIGLER,,USA,7f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,923
55,10:49.55,Allie MARTIN,,USA,6f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,921
55,10:49.55,Liliah GORDON,,USA,5,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,921
57,10:49.75,Maddie GARDINER,,USA,4,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",19 MAR 2022,920
58,10:51.04,Natalie MCLEAN,,USA,2f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,916
59,10:51.61,Lauren PANSEGRAU,,USA,13f5,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,915
60,10:51.80,Carolyn TARPLEY,,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2022,914
61,10:51.81,Audrey DESANTIS,,USA,5,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",19 MAR 2022,914
62,10:51.85,Rylee FERRETTI,,USA,6,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,914
63,10:52.87,Claire ZUBEY,,USA,2f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,911
64,10:53.11,Anna KEELEY,,USA,8f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,910
64,10:53.11,Caroline MURRELL,,USA,6,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",19 MAR 2022,910
66,10:53.26,Anna KEELEY,,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,910
67,10:53.39,Scarlet FETTEROLF,,USA,9,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,910
68,10:53.53,Varri HIGGINS,,USA,1f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,909
69,10:53.57,Lily GARRETT,,USA,3f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,909
70,10:54.00,Samantha SEABURY,,USA,4f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,908
70,10:54.00,Haley DEIGHAN,,USA,9f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,908
72,10:54.22,Ella JOHNSON,,USA,1f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,907
73,10:54.26,Catherine GARRISON,,USA,5f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,907
74,10:55.31,Mia WICKARD,,USA,7f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,904
75,10:55.53,Jazzlyn GARMER,,USA,3f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,904
76,10:55.67,Molly WEIR,,USA,6f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,903
77,10:56.08,Ellie KEEFER,,USA,10,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,902
78,10:56.16,Emily LAMENA,,USA,7f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,902
79,10:57.09,Madelaine SWEENEY,,USA,8f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,899
80,10:57.28,Courtney KAISER,,USA,8f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,899
81,10:57.37,Nelah ROBERTS,,USA,7,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,898
82,10:57.43,Caelin SLOAN,,USA,2f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,898
83,10:57.88,Faith SMITH,,USA,9f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,897
84,10:58.80,Allison BUEMI,,USA,10f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,894
85,10:59.60,Erin BOLER,,USA,4f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,892
86,10:59.68,Pyper GIBSON,,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2022,892
87,10:59.69,Loghan HUGHES,,USA,9f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,892
88,11:00.57,Elizabeth GREGORY,,USA,11,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,889
89,11:00.74,Lindsay HAUSMAN,,USA,11f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,889
90,11:00.79,Leah STEPHENS,,USA,14f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,889
91,11:00.83,Hope MCKENNEY,,USA,10f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,889
92,11:00.96,Miana CARABALLO,,USA,3f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,888
93,11:01.39,Anna MACDONALD,,USA,11f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,887
94,11:02.57,Kali HOLDEN,,USA,1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,884
95,11:02.82,Lexi BERNARD,,USA,5f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,883
96,11:02.98,Anna MACDONALD,,USA,1,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,883
96,11:02.98,Alli CHMIELEWSKI,,USA,12f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,883
98,11:03.21,Mia ROBILLARD,,USA,12f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,882
99,11:03.27,Chloe TRUDEL,,USA,10f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,882
100,11:04.21,Brynn BERNARD,,USA,6f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,879
101,11:05.01,Vanessa ALDER,31 AUG 2005,ECU,7,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",19 MAR 2022,877
102,11:05.02,Kylee DAVIS,,USA,2,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,877
103,11:05.32,Adeline JOHNSON,,USA,2f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,876
104,11:05.67,Madison CLOR,,USA,7f4,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,875
105,11:06.35,Kathryn MARCHAND,,USA,2,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,873
106,11:06.44,Carlita KALIHER,,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,873
107,11:06.49,Amelia SUMMERS,1976,USA,11f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,873
108,11:07.38,Joiner EVANS,,USA,13f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,870
109,11:07.42,Tiffany HERRERA,,USA,12,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,870
109,11:07.42,Madelaine SWEENEY,,USA,3,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,870
111,11:07.52,Lydia TOLERICO,,USA,4,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,870
112,11:07.57,Taylor GUTHRIE,,USA,2f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,870
113,11:08.84,Andi VANMETER,,USA,13f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,866
114,11:09.03,Isabel STENHOUSE,,USA,5,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,866
115,11:09.48,Julia RAY,,USA,14f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,865
116,11:09.87,Elizabeth PICKETT,,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2022,864
117,11:09.97,Megan RANDALL,,USA,13f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,863
118,11:10.24,Anna BOYD,,USA,3,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,863
119,11:10.62,Mary CESTARO,,USA,12f1,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,862
120,11:11.49,Allison KUZMA,,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,859
121,11:11.81,Ella MECCIA,,USA,5,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,858
122,11:12.72,Una BOYLAN,,USA,6,,"Armory Track&Field Center, New York, NY (USA)",21 JAN 2022,856
123,11:12.78,Maddie ARCHDALE,,USA,6,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,856
124,11:13.54,Grace WASSELL,,USA,13,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,854
125,11:13.69,Mackenzie COOK,,USA,4,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2022,853
126,11:14.57,Grace FINNEGAN,,USA,4f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,851
127,11:15.34,Hannah PREISSER,,USA,14,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,849
128,11:15.57,Sadie ADAMS,,USA,15,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",15 JAN 2022,848
129,11:17.08,Emma LUO,,USA,5f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,844
130,11:18.85,Maizey AIKEY,,USA,7,,"Ocean Breeze Athl. Complex, New York, NY (USA)",12 MAR 2022,839
131,11:19.25,Lexi DARLEY,,USA,6f3,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,838
132,11:19.97,Taylor MYERS,,USA,3f2,,"Armory Track&Field Center, New York, NY (USA)",11 MAR 2022,836
