Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
23,1:57.96,Raevyn ROGERS,07 SEP 1996,USA,3,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1199
24,1:58.05,Olivia BAKER,12 JUN 1996,USA,3,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1197
25,1:58.06,Ajee WILSON,08 MAY 1994,USA,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1197
26,1:58.09,Laura MUIR,09 MAY 1993,GBR,2,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1197
26,1:58.09,Allie WILSON,31 MAR 1996,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1197
28,1:58.12,Athing MU,08 JUN 2002,USA,1sf3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1196
29,1:58.16,Diribe WELTEJI,13 MAY 2002,ETH,2sf3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1195
30,1:58.18,Allie WILSON,31 MAR 1996,USA,1f1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1195
30,1:58.18,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022,1195
30,1:58.18,Keely HODGKINSON,03 MAR 2002,GBR,2,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1195
33,1:58.26,Raevyn ROGERS,07 SEP 1996,USA,6,,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1194
34,1:58.28,Diribe WELTEJI,13 MAY 2002,ETH,1,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1193
34,1:58.28,Ajee WILSON,08 MAY 1994,USA,1,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1193
36,1:58.30,Sage HURTA,23 JUN 1998,USA,2sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1193
37,1:58.35,Allie WILSON,31 MAR 1996,USA,4,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1192
38,1:58.37,Allie WILSON,31 MAR 1996,USA,1,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1192
39,1:58.39,Natoya GOULE,30 MAR 1991,JAM,1h2,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1191
40,1:58.40,Sage HURTA,23 JUN 1998,USA,2,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1191
41,1:58.41,Prudence SEKGODISO,05 JAN 2002,RSA,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1191
42,1:58.44,Raevyn ROGERS,07 SEP 1996,USA,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1190
42,1:58.44,Jemma REEKIE,06 MAR 1998,GBR,2,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1190
44,1:58.46,Olivia BAKER,12 JUN 1996,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1190
45,1:58.47,Ajee WILSON,08 MAY 1994,USA,1,,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1190
45,1:58.47,Sage HURTA,23 JUN 1998,USA,3,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1190
47,1:58.48,Rénelle LAMOTE,26 DEC 1993,FRA,2,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1190
47,1:58.48,Allie WILSON,31 MAR 1996,USA,2,,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1190
49,1:58.50,Rénelle LAMOTE,26 DEC 1993,FRA,3,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1189
49,1:58.50,Allie WILSON,31 MAR 1996,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1189
51,1:58.51,Keely HODGKINSON,03 MAR 2002,GBR,1sf2,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1189
52,1:58.53,Allie WILSON,31 MAR 1996,USA,1,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1189
53,1:58.54,Hirut MESHESHA,20 JAN 2001,ETH,1f1,,Castellón (ESP),16 JUN 2022,1188
53,1:58.54,Catriona BISSET,01 MAR 1994,AUS,3,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1188
55,1:58.60,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Estadio Panamericano, La Habana (CUB)",20 MAR 2022,1187
56,1:58.63,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1187
56,1:58.63,Olivia BAKER,12 JUN 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1187
58,1:58.68,Halimah NAKAAYI,16 OCT 1994,UGA,4,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1186
58,1:58.68,Jemma REEKIE,06 MAR 1998,GBR,4,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1186
60,1:58.69,Diribe WELTEJI,13 MAY 2002,ETH,5,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1186
61,1:58.71,Rénelle LAMOTE,26 DEC 1993,FRA,1,,"Stade Helitas, Caen (FRA)",26 JUN 2022,1185
61,1:58.71,Jemma REEKIE,06 MAR 1998,GBR,2,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1185
63,1:58.73,Natoya GOULE,30 MAR 1991,JAM,2sf2,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1185
64,1:58.77,Raevyn ROGERS,07 SEP 1996,USA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1184
64,1:58.77,Raevyn ROGERS,07 SEP 1996,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1184
66,1:58.78,Nia AKINS,07 JUL 1998,USA,1f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1184
67,1:58.82,Nia AKINS,07 JUL 1998,USA,2f1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1183
67,1:58.82,Halimah NAKAAYI,16 OCT 1994,UGA,4,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1183
69,1:58.83,Diribe WELTEJI,13 MAY 2002,ETH,1h1,,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1183
69,1:58.83,Olivia BAKER,12 JUN 1996,USA,2,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1183
71,1:58.84,Laura MUIR,09 MAY 1993,GBR,2h2,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1183
72,1:58.85,Halimah NAKAAYI,16 OCT 1994,UGA,4,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1183
73,1:58.90,Raevyn ROGERS,07 SEP 1996,USA,1f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1182
74,1:58.93,Mary MORAA,15 JUN 2000,KEN,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1181
75,1:58.95,Sage HURTA,23 JUN 1998,USA,5,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1181
76,1:58.96,Anita HORVAT,07 SEP 1996,SLO,3,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1181
77,1:58.97,Elena BELLÒ,18 JAN 1997,ITA,3,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1181
77,1:58.97,Elena BELLÒ,18 JAN 1997,ITA,4,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1181
79,1:58.98,Sofia ENNAOUI,30 AUG 1995,POL,3,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1181
80,1:59.00,Jemma REEKIE,06 MAR 1998,GBR,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1180
81,1:59.04,Juliette WHITTAKER,01 DEC 2003,USA,1,,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1179
81,1:59.04,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Olympiastadion, München (GER)",20 AUG 2022,1179
83,1:59.05,Natoya GOULE,30 MAR 1991,JAM,1,,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1179
84,1:59.06,Keely HODGKINSON,03 MAR 2002,GBR,5,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1179
85,1:59.08,Brooke FELDMEIER,26 JAN 1996,USA,6,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1179
86,1:59.09,Jemma REEKIE,06 MAR 1998,GBR,2h1,,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1179
87,1:59.13,Roisin WILLIS,06 AUG 2004,USA,1,,"Pascual Guerrero Stadium, Cali (COL)",03 AUG 2022,1178
88,1:59.20,Adelle TRACEY,27 MAY 1993,JAM,3h1,,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1177
89,1:59.22,Mary MORAA,15 JUN 2000,KEN,1h1,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1176
90,1:59.23,Prudence SEKGODISO,05 JAN 2002,RSA,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1176
91,1:59.25,Anita HORVAT,07 SEP 1996,SLO,6,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1176
92,1:59.26,Mary MORAA,15 JUN 2000,KEN,4,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1175
93,1:59.31,Natoya GOULE,30 MAR 1991,JAM,6,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1175
93,1:59.31,Abbey CALDWELL,03 JUL 2001,AUS,5,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1175
95,1:59.32,Nia AKINS,07 JUL 1998,USA,3,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1174
96,1:59.33,Diribe WELTEJI,13 MAY 2002,ETH,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1174
97,1:59.35,Halimah NAKAAYI,16 OCT 1994,UGA,2h1,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1174
97,1:59.35,Allie WILSON,31 MAR 1996,USA,5,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1174
99,1:59.38,Rénelle LAMOTE,26 DEC 1993,FRA,7,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1173
100,1:59.39,Natoya GOULE,30 MAR 1991,JAM,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1173
100,1:59.39,Freweyni HAILU,12 FEB 2001,ETH,5,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1173
102,1:59.41,Catriona BISSET,01 MAR 1994,AUS,5,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1173
103,1:59.42,Louise SHANAHAN,26 JAN 1997,IRL,1f1,,"Mary Peters Track, Belfast (GBR)",14 MAY 2022,1173
103,1:59.42,Catriona BISSET,01 MAR 1994,AUS,7,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1173
105,1:59.43,Sage HURTA,23 JUN 1998,USA,7,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1172
106,1:59.44,Brooke FELDMEIER,26 JAN 1996,USA,5sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1172
106,1:59.44,Olivia BAKER,12 JUN 1996,USA,2f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1172
108,1:59.49,Rénelle LAMOTE,26 DEC 1993,FRA,2,,"Olympiastadion, München (GER)",20 AUG 2022,1171
109,1:59.51,Christina HERING,09 OCT 1994,GER,6,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1171
110,1:59.52,Chrisann GORDON-POWELL,18 SEP 1994,JAM,1f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1171
110,1:59.52,Prudence SEKGODISO,05 JAN 2002,RSA,6,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1171
110,1:59.52,Ellie BAKER,03 JUN 1998,GBR,1f1,,"Black Lion Track, Gillingham (GBR)",03 SEP 2022,1171
113,1:59.53,Rénelle LAMOTE,26 DEC 1993,FRA,2,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1171
113,1:59.53,Audrey WERRO,27 MAR 2004,SUI,2,,"Pascual Guerrero Stadium, Cali (COL)",03 AUG 2022,1171
115,1:59.54,Natoya GOULE,30 MAR 1991,JAM,6,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1170
115,1:59.54,Adelle TRACEY,27 MAY 1993,JAM,3,,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1170
117,1:59.56,Nia AKINS,07 JUL 1998,USA,3,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1170
118,1:59.57,Olivia BAKER,12 JUN 1996,USA,1f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1170
119,1:59.59,Lindsey BUTTERWORTH,27 SEP 1992,CAN,3f1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1170
119,1:59.59,Sage HURTA,23 JUN 1998,USA,5,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1170
119,1:59.59,Agnès RAHAROLAHY,07 NOV 1992,FRA,2,,"Stade Helitas, Caen (FRA)",26 JUN 2022,1170
122,1:59.60,Anita HORVAT,07 SEP 1996,SLO,3sf3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1169
123,1:59.63,Sabrina SOUTHERLAND,18 DEC 1995,USA,1f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1169
124,1:59.65,Mary MORAA,15 JUN 2000,KEN,1sf1,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1168
124,1:59.65,Lore HOFFMANN,25 JUL 1996,SUI,4,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1168
126,1:59.67,Anita HORVAT,07 SEP 1996,SLO,5,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1168
127,1:59.69,Sabrina SOUTHERLAND,18 DEC 1995,USA,2f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1168
127,1:59.69,Lore HOFFMANN,25 JUL 1996,SUI,8,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1168
129,1:59.70,Sabrina SOUTHERLAND,18 DEC 1995,USA,6sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1168
130,1:59.71,Madeleine KELLY,28 DEC 1995,CAN,3f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1167
131,1:59.72,Katie SNOWDEN,09 MAR 1994,GBR,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",24 AUG 2022,1167
132,1:59.73,Catriona BISSET,01 MAR 1994,AUS,7,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1167
132,1:59.73,Brooke FELDMEIER,26 JAN 1996,USA,7,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1167
132,1:59.73,Halimah NAKAAYI,16 OCT 1994,UGA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1167
135,1:59.75,Noélie YARIGO,26 DEC 1985,BEN,6,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1167
136,1:59.76,Sage HURTA,23 JUN 1998,USA,1,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2022,1167
136,1:59.76,Alexandra BELL,04 NOV 1992,GBR,3h2,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1167
138,1:59.78,Cory Ann MCGEE,29 MAY 1992,USA,4f1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1166
139,1:59.80,Juliette WHITTAKER,01 DEC 2003,USA,1,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1166
139,1:59.80,Olivia BAKER,12 JUN 1996,USA,2f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1166
139,1:59.80,Kristie SCHOFFIELD,05 APR 1999,USA,8,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1166
139,1:59.80,Heather MACLEAN,31 AUG 1995,USA,3f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1166
143,1:59.83,Catriona BISSET,01 MAR 1994,AUS,1,,"SOPAC, Sydney (AUS)",02 APR 2022,1165
143,1:59.83,Madeleine KELLY,28 DEC 1995,CAN,5f1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1165
143,1:59.83,Rénelle LAMOTE,26 DEC 1993,FRA,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1165
143,1:59.83,Jemma REEKIE,06 MAR 1998,GBR,8,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1165
143,1:59.83,Anita HORVAT,07 SEP 1996,SLO,7,,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1165
143,1:59.83,Taryn RAWLINGS,17 APR 1996,USA,2f1,,"Black Lion Track, Gillingham (GBR)",03 SEP 2022,1165
149,1:59.84,Jarinter Mawia MWASYA,30 DEC 1996,KEN,1f1,,"Stade Sesquieres, Toulouse (FRA)",26 MAY 2022,1165
149,1:59.84,Anna WIELGOSZ,09 NOV 1993,POL,4,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1165
149,1:59.84,Elena BELLÒ,18 JAN 1997,ITA,1f1,,"Paavo Nurmi Stadium, Turku (FIN)",14 JUN 2022,1165
152,1:59.86,Ciara MAGEEAN,12 MAR 1992,IRL,2f1,,"Mary Peters Track, Belfast (GBR)",14 MAY 2022,1165
152,1:59.86,Adrianna TOPOLNICKA,04 JUL 1999,POL,7,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1165
154,1:59.87,Mary MORAA,15 JUN 2000,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1165
154,1:59.87,Anna WIELGOSZ,09 NOV 1993,POL,3,,"Olympiastadion, München (GER)",20 AUG 2022,1165
154,1:59.87,Audrey WERRO,27 MAR 2004,SUI,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1165
154,1:59.87,Olha LYAKHOVA,18 MAR 1992,UKR,4,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1165
158,1:59.88,Lore HOFFMANN,25 JUL 1996,SUI,4sf3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1164
159,1:59.89,Lindsey BUTTERWORTH,27 SEP 1992,CAN,2f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1164
160,1:59.90,Olivia BAKER,12 JUN 1996,USA,2,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1164
160,1:59.90,Sinclaire JOHNSON,14 APR 1998,USA,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1164
162,1:59.92,Lore HOFFMANN,25 JUL 1996,SUI,4,,"Olympiastadion, München (GER)",20 AUG 2022,1164
163,1:59.93,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Estadio Panamericano, La Habana (CUB)",11 MAR 2022,1163
163,1:59.93,Lindsey BUTTERWORTH,27 SEP 1992,CAN,8,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1163
165,1:59.94,Brenna DETRA,13 AUG 1995,USA,3,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1163
165,1:59.94,Halimah NAKAAYI,16 OCT 1994,UGA,6,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1163
167,1:59.97,Ajee WILSON,08 MAY 1994,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1163
168,1:59.99,Angelika SARNA,01 OCT 1997,POL,2,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",24 AUG 2022,1162
169,2:00.00,Sadi HENDERSON,12 APR 1996,USA,4,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1162
169,2:00.00,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,"Salyut Geraklion Stadion, Moskva (RUS)",23 JUL 2022,1162
171,2:00.01,Prudence SEKGODISO,05 JAN 2002,RSA,5sf3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1162
172,2:00.02,Halimah NAKAAYI,16 OCT 1994,UGA,6,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1162
173,2:00.03,Roisin WILLIS,06 AUG 2004,USA,1f2,,"Veterans Memorial Stadium, La Crosse, WI (USA)",04 JUN 2022,1162
173,2:00.03,Abbey CALDWELL,03 JUL 2001,AUS,1f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1162
175,2:00.04,Lindsey BUTTERWORTH,27 SEP 1992,CAN,4h2,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1162
176,2:00.05,Noélie YARIGO,26 DEC 1985,BEN,5,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1161
177,2:00.06,Naomi KORIR,01 SEP 1998,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1161
177,2:00.06,Natoya GOULE,30 MAR 1991,JAM,1h6,,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1161
179,2:00.07,Anna WIELGOSZ,09 NOV 1993,POL,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1161
179,2:00.07,Anna WIELGOSZ,09 NOV 1993,POL,7,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1161
181,2:00.08,Lore HOFFMANN,25 JUL 1996,SUI,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1161
182,2:00.11,Nia AKINS,07 JUL 1998,USA,2f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1160
182,2:00.11,Freweyni HAILU,12 FEB 2001,ETH,4sf2,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1160
182,2:00.11,Brenna DETRA,13 AUG 1995,USA,4f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1160
185,2:00.13,Natoya GOULE,30 MAR 1991,JAM,3,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1160
186,2:00.15,Allie WILSON,31 MAR 1996,USA,7,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1160
187,2:00.16,Olivia BAKER,12 JUN 1996,USA,1f1,,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1159
188,2:00.17,Prudence SEKGODISO,05 JAN 2002,RSA,3h1,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1159
189,2:00.18,Keely HODGKINSON,03 MAR 2002,GBR,1h3,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1159
189,2:00.18,Juliette WHITTAKER,01 DEC 2003,USA,3,,"Pascual Guerrero Stadium, Cali (COL)",03 AUG 2022,1159
191,2:00.19,Ajee WILSON,08 MAY 1994,USA,8,,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1159
192,2:00.20,Catriona BISSET,01 MAR 1994,AUS,1f1,,"Lakeside Stadium, Melbourne (AUS)",08 FEB 2022,1159
192,2:00.20,Emily BROOKS-RICHARDS,21 JUL 1995,USA,5f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1159
194,2:00.21,Adelle TRACEY,27 MAY 1993,JAM,3sf1,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1158
195,2:00.23,Rénelle LAMOTE,26 DEC 1993,FRA,1sf2,,"Olympiastadion, München (GER)",19 AUG 2022,1158
195,2:00.23,Hedda HYNNE,13 MAR 1990,NOR,6,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1158
197,2:00.24,Elena BELLÒ,18 JAN 1997,ITA,9,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1158
198,2:00.25,Kaela EDWARDS,08 DEC 1993,USA,7,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1158
199,2:00.27,Nikki HILTZ,23 OCT 1994,USA,5,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1157
199,2:00.27,Emily BROOKS-RICHARDS,21 JUL 1995,USA,1f2,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1157
201,2:00.28,Jemma REEKIE,06 MAR 1998,GBR,9,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1157
201,2:00.28,Audrey WERRO,27 MAR 2004,SUI,1f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1157
203,2:00.29,Bianka BARTHA-KÉRI,19 APR 1994,HUN,1,,"Sportcentrum, Pápa (HUN)",06 SEP 2022,1157
204,2:00.30,Jemma REEKIE,06 MAR 1998,GBR,2sf2,,"Olympiastadion, München (GER)",19 AUG 2022,1157
