Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
58,4:34.01,Angela BIZZARRI,15 FEB 1988,USA,3,,"Concord, MA (USA)",02 JUN 2016,1090
59,4:34.09,Shannon OSIKA,15 JUN 1993,USA,5,,"Falmouth, MA (USA)",20 AUG 2016,1090
60,4:34.41,Ashley HIGGINSON,17 MAR 1989,USA,5,,"West Chester, PA (USA)",11 AUG 2016,1087
61,4:34.59,Lianne FARBER,12 JUN 1992,USA,4,,"Concord, MA (USA)",02 JUN 2016,1086
62,4:34.87,Amanda ECCLESTON,18 JUN 1990,USA,12,,Rovereto (ITA),06 SEP 2016,1084
63,4:34.97,Stephanie GARCIA,03 MAY 1988,USA,6,,"Falmouth, MA (USA)",20 AUG 2016,1083
64,4:35.26,Erin DONOHUE,08 MAY 1983,USA,5,,"Concord, MA (USA)",02 JUN 2016,1081
65,4:35.44,Sammy SILVA,10 AUG 1991,USA,7,,Dublin (IRL),22 JUL 2016,1080
66,4:35.52,Sara VAUGHN,16 MAY 1986,USA,11,,"Raleigh, NC (USA)",05 AUG 2016,1080
67,4:35.78,Rebecca TRACY,20 FEB 1991,USA,2,,"Philadelphia, PA (USA)",30 APR 2016,1078
68,4:35.83,Lauren PAQUETTE,27 JUN 1986,USA,8,,Dublin (IRL),22 JUL 2016,1077
69,4:35.85,Emily LIPARI,19 NOV 1992,USA,8,,"South Huntington, NY (USA)",31 AUG 2016,1077
70,4:36.07,Stephanie SCHAPPERT,25 APR 1993,USA,6,,"West Chester, PA (USA)",11 AUG 2016,1076
71,4:36.23,Aisling CUFFE,12 SEP 1993,USA,9,,Dublin (IRL),22 JUL 2016,1075
72,4:36.28,Chanelle PRICE,22 AUG 1990,USA,3,,"Philadelphia, PA (USA)",30 APR 2016,1074
72,4:36.28,Dana MECKE,20 SEP 1987,USA,6,,"Concord, MA (USA)",02 JUN 2016,1074
74,4:36.56,Mariah KELLY,19 AUG 1991,CAN,10,,Dublin (IRL),22 JUL 2016,1072
75,4:36.68,Emily LIPARI,19 NOV 1992,USA,7,,"Falmouth, MA (USA)",20 AUG 2016,1071
76,4:36.91,Liz COSTELLO,23 FEB 1988,USA,7,,"Concord, MA (USA)",02 JUN 2016,1070
77,4:36.98,Brook HANDLER,24 JAN 1993,USA,8,,"Concord, MA (USA)",02 JUN 2016,1069
78,4:37.47,Lianne FARBER,12 JUN 1992,USA,8,,"Falmouth, MA (USA)",20 AUG 2016,1066
79,4:37.64,Stephanie SCHAPPERT,25 APR 1993,USA,9,,"South Huntington, NY (USA)",31 AUG 2016,1065
80,4:37.68,Camille BUSCOMB,11 JUL 1990,NZL,1,,Lokeren (BEL),03 JUL 2016,1064
81,4:38.39,Rachel CLIFF,01 APR 1988,CAN,12,,"Raleigh, NC (USA)",05 AUG 2016,1059
82,4:38.64,Lauren WALLACE,04 MAY 1990,USA,7,,"West Chester, PA (USA)",11 AUG 2016,1058
83,4:39.09,Nelly JEPKOSGEI,14 JUL 1991,KEN,13,,Rovereto (ITA),06 SEP 2016,1054
84,4:39.49,Jess JUDD,07 JAN 1995,GBR,1,,Manchester (GBR),17 AUG 2016,1052
85,4:40.07,Sara SUTHERLAND,31 JAN 1992,USA,11,,Dublin (IRL),22 JUL 2016,1048
86,4:40.63,Bridey DELANEY,16 JUL 1989,AUS,1f1,,Wollongong (AUS),16 JAN 2016,1044
87,4:41.30,Victoria MITCHELL,25 APR 1982,AUS,2f1,,Wollongong (AUS),16 JAN 2016,1039
88,4:41.49,Brook HANDLER,24 JAN 1993,USA,13,,"Raleigh, NC (USA)",05 AUG 2016,1038
89,4:41.52,Annie HILL,30 SEP 1999,USA,1,,"Renton, WA (USA)",18 JUN 2016,1037
90,4:41.98,Shannon MURAKAMI,27 JUL 1989,USA,1f1,,"Fullerton, CA (USA)",12 MAR 2016,1034
91,4:42.22,Micaela DEGENERO,12 APR 1998,USA,1f2,,"Greensboro, NC (USA)",19 JUN 2016,1033
92,4:42.45,Maegan DOODY,23 MAR 1998,USA,2f2,,"Greensboro, NC (USA)",19 JUN 2016,1031
93,4:42.54,Liina TSERNOV,28 DEC 1987,EST,1,,Pärnu (EST),27 AUG 2016,1030
94,4:42.97,Annette MELCHER,18 APR 1992,USA,4,,"Philadelphia, PA (USA)",30 APR 2016,1027
95,4:43.29,Sophie WATTS,1994,CAN,9,,"Concord, MA (USA)",02 JUN 2016,1025
96,4:43.39,Nevada MARENO,08 JUL 1999,USA,3f2,,"Greensboro, NC (USA)",19 JUN 2016,1024
96,4:43.39,Monika HALASA,05 APR 1992,POL,12,,Dublin (IRL),22 JUL 2016,1024
98,4:43.42,Joselyn Daniely BREA,12 AUG 1994,VEN,1,,Pontevedra (ESP),28 JUL 2016,1024
99,4:43.44,Jane RICARDI,,USA,10,,"Concord, MA (USA)",02 JUN 2016,1024
100,4:43.60,Carise THOMPSON,07 MAR 1992,CAN,11,,"Concord, MA (USA)",02 JUN 2016,1023
101,4:43.65,Lianne FARBER,12 JUN 1992,USA,10,,"South Huntington, NY (USA)",31 AUG 2016,1023
102,4:43.81,Lauren WALLACE,04 MAY 1990,USA,11,,"South Huntington, NY (USA)",31 AUG 2016,1022
103,4:44.02,Stephanie CHARNIGO,25 JUL 1988,USA,5,,"Philadelphia, PA (USA)",30 APR 2016,1020
104,4:44.16,Annie HILL,30 SEP 1999,USA,1,,"Eugene, OR (USA)",02 JUL 2016,1019
105,4:44.18,Megan KRUMPOCH,31 AUG 1992,USA,9,,"Falmouth, MA (USA)",20 AUG 2016,1019
106,4:44.19,Christy CAZZOLA,18 JUN 1985,USA,1,,"Atlanta, GA (USA)",23 JUL 2016,1019
107,4:44.33,Alex WILSON,16 JUN 1993,USA,2,,"Atlanta, GA (USA)",23 JUL 2016,1018
108,4:44.53,Ashley MONTGOMERY,,USA,6,,"Philadelphia, PA (USA)",30 APR 2016,1017
109,4:44.54,Kenyetta IYEVBELE,22 AUG 1992,USA,3,,"Atlanta, GA (USA)",23 JUL 2016,1017
110,4:44.85,Katie KIRK,05 NOV 1993,IRL,2,,Manchester (GBR),17 AUG 2016,1014
111,4:44.87,Amanda GEHRICH,29 SEP 1997,USA,2,,"Renton, WA (USA)",18 JUN 2016,1014
112,4:45.05,Emma MITCHELL,02 SEP 1993,IRL,13,,Dublin (IRL),22 JUL 2016,1013
113,4:45.14,Julia HEYMACH,20 NOV 1998,USA,2,,"Eugene, OR (USA)",02 JUL 2016,1012
114,4:45.50,Sara VAUGHN,16 MAY 1986,USA,1,,"Longmont, CO (USA)",13 MAY 2016,1010
115,4:45.72,Rachel MCARTHUR,04 AUG 1999,USA,3,,"Renton, WA (USA)",18 JUN 2016,1008
116,4:46.21,Samantha VALENTINE,,USA,4f2,,"Greensboro, NC (USA)",19 JUN 2016,1005
117,4:46.59,Megan MOONEY,,USA,1f1,,"Greensboro, NC (USA)",19 JUN 2016,1002
118,4:46.62,Anna WEST,13 JUL 1998,USA,4,,"Renton, WA (USA)",18 JUN 2016,1002
119,4:46.63,Caitlyn COLLIER,05 AUG 1999,USA,1,,"Raleigh, NC (USA)",25 MAR 2016,1002
120,4:46.67,Anna Marian BLOCK,,USA,2f1,,"Greensboro, NC (USA)",19 JUN 2016,1002
121,4:46.71,Katherine CAMP,06 FEB 1992,NZL,1,,Wanganui (NZL),19 JAN 2016,1002
122,4:46.89,Cailie LOGUE,04 JAN 1999,USA,1f1,,St. Louis (USA),02 JUN 2016,1000
123,4:46.92,Anna WEST,13 JUL 1998,USA,2f1,,St. Louis (USA),02 JUN 2016,1000
123,4:46.92,Mary KURIA,29 NOV 1987,KEN,14,,Rovereto (ITA),06 SEP 2016,1000
125,4:46.98,Christina RANCAN,,USA,5f2,,"Greensboro, NC (USA)",19 JUN 2016,1000
126,4:46.99,Myah HICKS,13 FEB 1993,USA,7,,"Philadelphia, PA (USA)",30 APR 2016,1000
127,4:47.08,Julia COOKE,09 SEP 1988,GBR,3,,Manchester (GBR),17 AUG 2016,999
128,4:47.14,Kelly O'BRIEN,,USA,5,,"Renton, WA (USA)",18 JUN 2016,999
129,4:47.26,Rylee BOWEN,25 JUL 1999,USA,1,,"Walnut, CA (USA)",15 APR 2016,998
130,4:47.29,Erin WALLACE,18 MAY 2000,GBR,4,,Manchester (GBR),17 AUG 2016,998
131,4:47.36,Nevada MARENO,08 JUL 1999,USA,2,,"Raleigh, NC (USA)",25 MAR 2016,997
132,4:47.96,Rena WILLIAMS-CHESSER,17 MAY 1983,USA,1,,"Provo, UT (USA)",13 MAY 2016,993
132,4:47.96,Jordan OAKES,08 MAY 1999,USA,3,,"Eugene, OR (USA)",02 JUL 2016,993
134,4:48.04,Emma BATES,08 JUL 1992,USA,12,,"South Huntington, NY (USA)",31 AUG 2016,993
135,4:48.34,Amanda GEHRICH,29 SEP 1997,USA,2,,"Walnut, CA (USA)",15 APR 2016,991
136,4:48.77,Mady CLAHANE,,USA,6f2,,"Greensboro, NC (USA)",19 JUN 2016,988
137,4:48.86,Morgan MOSBY,20 AUG 1991,USA,8,,"Philadelphia, PA (USA)",30 APR 2016,987
138,4:48.89,Nevada MARENO,08 JUL 1999,USA,4,,"Eugene, OR (USA)",02 JUL 2016,987
139,4:48.9h,Simona VRZALOVÁ,07 APR 1988,CZE,1,,Frydek-Místek (CZE),29 JUN 2016,987
140,4:49.05,Mara OLSON,08 MAR 1993,USA,2,,"Longmont, CO (USA)",13 MAY 2016,986
141,4:49.08,Cailie LOGUE,04 JAN 1999,USA,5,,"Eugene, OR (USA)",02 JUL 2016,985
142,4:49.12,Brooke STARN,,USA,1f1,,"Palo Alto, CA (USA)",02 APR 2016,985
143,4:49.25,Jordan OAKES,08 MAY 1999,USA,6,,"Renton, WA (USA)",18 JUN 2016,984
144,4:49.46,Amelia MAZZA-DOWNIE,03 SEP 1999,AUS,2,,Wanganui (NZL),19 JAN 2016,983
145,4:49.50,Allie SCHADLER,07 JUL 1999,USA,6,,"Eugene, OR (USA)",02 JUL 2016,983
146,4:49.55,Morgan COONFIELD,,USA,2f1,,"Palo Alto, CA (USA)",02 APR 2016,982
147,4:49.56,Samantha WATSON,10 NOV 1999,USA,1,,"Philadelphia, PA (USA)",28 APR 2016,982
148,4:49.59,Kendall HACKER,,USA,1f1,,"Conway, SC (USA)",18 MAR 2016,982
149,4:49.60,Julia NOAH,,USA,3f1,,St. Louis (USA),02 JUN 2016,982
150,4:49.68,Elyse PRESCOTT,,USA,4f1,,St. Louis (USA),02 JUN 2016,981
151,4:49.76,Abigail D'SYLVA,16 JUL 1999,AUS,1,,Perth (AUS),15 DEC 2016,981
152,4:49.83,Rylee BOWEN,25 JUL 1999,USA,1,,"Azusa, CA (USA)",26 MAR 2016,980
153,4:49.87,Brigitte MANIA,17 AUG 1991,USA,4,,"Atlanta, GA (USA)",23 JUL 2016,980
154,4:49.95,Ciara ROCHE,,USA,1f2,,"Greensboro, NC (USA)",17 JUN 2016,980
155,4:50.04,Kristen FINDLEY,03 DEC 1990,USA,12,,"Concord, MA (USA)",02 JUN 2016,979
156,4:50.12,Sophie CANTINE,14 APR 1999,USA,7,,"Renton, WA (USA)",18 JUN 2016,978
157,4:50.13,Julia NOAH,,USA,7f2,,"Greensboro, NC (USA)",19 JUN 2016,978
158,4:50.18,Taylor ROE,13 OCT 2000,USA,8,,"Renton, WA (USA)",18 JUN 2016,978
159,4:50.40,Christy CAZZOLA,18 JUN 1985,USA,8,,"West Chester, PA (USA)",11 AUG 2016,977
160,4:50.51,Nanouk STEVENS,29 NOV 2000,BEL,2,,Lokeren (BEL),03 JUL 2016,976
161,4:50.53,Halimah NAKAAYI,16 OCT 1994,UGA,15,,Rovereto (ITA),06 SEP 2016,976
162,4:50.61,Stephanie JENKS,17 AUG 1997,USA,5f1,,St. Louis (USA),02 JUN 2016,975
163,4:50.74,Natalie SCHUDROWITZ,14 SEP 1995,USA,1f1,,"Providence, RI (USA)",15 APR 2016,974
164,4:50.75,Niamh BRIDSON-HUBBARD,19 JUL 1998,GBR,1,,Cardiff (GBR),20 JUL 2016,974
165,4:50.78,Heidi DEMEO,17 FEB 2000,AUS,3,,Wanganui (NZL),19 JAN 2016,974
166,4:50.80,Rachel MCARTHUR,04 AUG 1999,USA,2,,"Philadelphia, PA (USA)",28 APR 2016,974
167,4:50.90,Elizabeth RAMSEY,1997,USA,3f1,,"Greensboro, NC (USA)",19 JUN 2016,973
168,4:51.20,Brianna BLANTON,07 FEB 1993,USA,2f1,,"Conway, SC (USA)",18 MAR 2016,971
169,4:51.21,Blanca FERNÁNDEZ,01 APR 1992,ESP,9,,"Philadelphia, PA (USA)",30 APR 2016,971
170,4:51.25,Hannah KIMBALL,,USA,2f1,,"Providence, RI (USA)",15 APR 2016,971
171,4:51.29,Erin LEE,,USA,6f1,,St. Louis (USA),02 JUN 2016,971
172,4:51.41,Emily DUDGEON,03 MAR 1993,GBR,5,,Manchester (GBR),17 AUG 2016,970
173,4:51.44,Amanda GEHRICH,29 SEP 1997,USA,2,,"Azusa, CA (USA)",26 MAR 2016,970
174,4:51.49,Beth CROFT,09 JUL 1997,AUS,3f1,,Wollongong (AUS),16 JAN 2016,969
175,4:51.56,Lydia WAFULA,15 FEB 1988,KEN,16,,Rovereto (ITA),06 SEP 2016,969
176,4:51.72,Sophie CANTINE,14 APR 1999,USA,3f1,,"Palo Alto, CA (USA)",02 APR 2016,968
176,4:51.72,Rebecca STORY,12 OCT 1999,USA,1,,"Nashville, TN (USA)",04 JUN 2016,968
178,4:52.81,Gabby SATTERLEE,17 OCT 1997,USA,3,,"Azusa, CA (USA)",26 MAR 2016,960
179,4:52.82,Abbey GRAY,,USA,9,,"Renton, WA (USA)",18 JUN 2016,960
180,4:52.96,Micaela DEGENERO,12 APR 1998,USA,3,,"Philadelphia, PA (USA)",28 APR 2016,959
181,4:52.99,Jessica DROP,07 OCT 1998,USA,8f2,,"Greensboro, NC (USA)",19 JUN 2016,959
182,4:53.04,Georgia WINKCUP,09 MAY 1997,AUS,4f1,,Wollongong (AUS),16 JAN 2016,959
183,4:53.29,Libby DAVIDSON,28 MAY 1999,USA,3,,"Raleigh, NC (USA)",25 MAR 2016,957
184,4:53.34,Sarah NICHOLSON,,USA,7f1,,St. Louis (USA),02 JUN 2016,957
185,4:53.43,Elly HENES,13 OCT 1998,USA,4,,"Raleigh, NC (USA)",25 MAR 2016,956
186,4:53.54,Alexis VAN PERNIS,,USA,1f1,,"Providence, RI (USA)",01 MAY 2016,955
187,4:53.67,Hannah BROOKOVER,06 JAN 1998,USA,1,,"Atlanta, GA (USA)",24 MAY 2016,955
188,4:53.73,Megan MOONEY,,USA,8f1,,St. Louis (USA),02 JUN 2016,954
188,4:53.73,Anna GIBSON,,USA,4f1,,"Greensboro, NC (USA)",19 JUN 2016,954
188,4:53.73,Kelsey CHMIEL,01 AUG 2001,USA,7,,"Eugene, OR (USA)",02 JUL 2016,954
191,4:53.80,Jacquelyn SMITH,05 JUN 1997,USA,4,,"Azusa, CA (USA)",26 MAR 2016,954
192,4:53.81,Gillian MEEKS,,USA,4f1,,"Palo Alto, CA (USA)",02 APR 2016,954
193,4:54.10,Marielle HALL,28 JAN 1992,USA,13,,"South Huntington, NY (USA)",31 AUG 2016,952
194,4:54.11,Joy RIPSLINGER,26 SEP 1998,USA,9f1,,St. Louis (USA),02 JUN 2016,952
195,4:54.14,Francine NZILAMPA,12 JAN 1982,COD,5,,"Atlanta, GA (USA)",23 JUL 2016,951
196,4:54.19,Riley BURR,,USA,2,,"Atlanta, GA (USA)",24 MAY 2016,951
197,4:54.2h,Anne WORLAND-KASAPIS,24 SEP 1977,AUS,2f1,,Melbourne (AUS),23 FEB 2016,951
198,4:54.39,Ashton ENDSLEY,,USA,1,,"Clermont, FL (USA)",28 MAY 2016,950
199,4:54.44,Glennis MURPHY,,USA,5f1,,"Palo Alto, CA (USA)",02 APR 2016,949
200,4:54.47,Leya SALIS,07 SEP 1999,USA,5f1,,"Greensboro, NC (USA)",19 JUN 2016,949
201,4:54.53,Jacquelyn HILL,,USA,3,,"Walnut, CA (USA)",15 APR 2016,949
202,4:54.63,Kayla RICHARDSON,08 NOV 1997,USA,9f2,,"Greensboro, NC (USA)",19 JUN 2016,948
203,4:54.69,Sage HURTA,23 JUN 1998,USA,4,,"Philadelphia, PA (USA)",28 APR 2016,948
204,4:54.86,Erika SCHROEDER,02 JAN 1999,USA,1f2,,"Palo Alto, CA (USA)",02 APR 2016,947
205,4:54.90,Julia HEYMACH,20 NOV 1998,USA,10,,"Renton, WA (USA)",18 JUN 2016,946
206,4:55.04,Tina HARRIS,04 DEC 1982,NZL,1,,Wellington (NZL),17 DEC 2016,946
207,4:55.05,Kristen LEUNG,,USA,6f1,,"Palo Alto, CA (USA)",02 APR 2016,945
208,4:55.18,Anika GASNER,,USA,1f1,,"Claremont, CA (USA)",20 FEB 2016,945
208,4:55.18,Blair RAMSEY,,USA,5,,"Raleigh, NC (USA)",25 MAR 2016,945
210,4:55.39,Brooke STARN,,USA,11,,"Renton, WA (USA)",18 JUN 2016,943
211,4:55.40,Maya WEIGEL,,USA,2f1,,"Claremont, CA (USA)",20 FEB 2016,943
212,4:55.43,Rachel HYLAND,13 JAN 1987,USA,2f1,,"Providence, RI (USA)",01 MAY 2016,943
213,4:55.48,Keely SMALL,09 JUN 2001,AUS,1,,Canberra (AUS),14 JAN 2016,943
214,4:55.51,Madison MOONEY,21 MAR 2000,USA,1f2,,St. Louis (USA),02 JUN 2016,942
215,4:55.52,Cassie DURGY,1998,USA,1,,"Los Angeles, CA (USA)",02 APR 2016,942
216,4:55.55,Kara MACDERMID,19 SEP 1997,NZL,2,,Wellington (NZL),17 DEC 2016,942
217,4:55.65,Sarah RAPP,09 MAR 1993,USA,14,,"Raleigh, NC (USA)",05 AUG 2016,941
218,4:55.73,Margie CULLEN,17 MAR 1998,USA,1,,"Somerville, MA (USA)",29 MAY 2016,941
219,4:55.78,Alyssa LECLAIRE,,USA,3,,"Atlanta, GA (USA)",24 MAY 2016,941
220,4:55.92,Mia JERMAN,,USA,10f1,,St. Louis (USA),02 JUN 2016,940
221,4:55.94,Clarissa HERBST,20 DEC 1999,AUS,2,,Perth (AUS),15 DEC 2016,940
222,4:56.02,Erica BIRK,,USA,2,,"Provo, UT (USA)",13 MAY 2016,939
223,4:56.03,Aisha BROWN,,USA,2f1,,"Fullerton, CA (USA)",12 MAR 2016,939
224,4:56.21,Christina RANCAN,,USA,5,,"Philadelphia, PA (USA)",28 APR 2016,938
225,4:56.25,Charlotte IMER,05 MAY 1994,AUS,1f1,,"Lexington, KY (USA)",07 MAY 2016,937
226,4:56.26,Kristin ANDREWS,26 JAN 1989,USA,10,,"Philadelphia, PA (USA)",30 APR 2016,937
227,4:56.33,Melinda WITCHARD,26 NOV 1986,AUS,5f1,,Wollongong (AUS),16 JAN 2016,937
227,4:56.33,Anastasiya RYEMYEN,20 APR 1993,UKR,2,,Pärnu (EST),27 AUG 2016,937
229,4:56.58,Emily VENTERS,06 JUN 1999,USA,11f1,,St. Louis (USA),02 JUN 2016,935
230,4:56.59,Madeleine DAVISON,,USA,1f1,,"Elizabethtown, PA (USA)",19 MAR 2016,935
231,4:56.60,Caroline TIMM,15 JUN 2000,USA,6f1,,"Greensboro, NC (USA)",19 JUN 2016,935
232,4:56.66,Katie BIANCHINI,,USA,2f1,,"Lexington, KY (USA)",07 MAY 2016,935
233,4:56.67,Catherine MALOY,20 DEC 1994,USA,3f1,,"Providence, RI (USA)",15 APR 2016,935
234,4:56.77,Gabrielle JENNINGS,15 SEP 1998,USA,6,,"Raleigh, NC (USA)",25 MAR 2016,934
235,4:56.86,Annie BOOS,21 AUG 1999,USA,4,,"Walnut, CA (USA)",15 APR 2016,933
236,4:56.98,Molly KEATING,13 AUG 1994,USA,3f1,,"Providence, RI (USA)",01 MAY 2016,933
237,4:57.0h,Samantha JOHNSON,23 AUG 1990,GBR,1,,Leeds (GBR),09 APR 2016,933
237,4:57.00,Hailey HENDRY,,USA,2,,"Nashville, TN (USA)",04 JUN 2016,933
239,4:57.05,Bianca TINOCO,,USA,5,,"Azusa, CA (USA)",26 MAR 2016,932
240,4:57.14,Khahisa MHLANGA,26 DEC 1999,GBR,1,,Oxford (GBR),23 JUL 2016,932
241,4:57.18,Jessica PASCOE,26 FEB 1997,AUS,1,,Canberra (AUS),14 JAN 2016,931
242,4:57.34,Lindsey PUTMAN,14 JUN 1989,USA,3,,"Longmont, CO (USA)",13 MAY 2016,930
243,4:57.38,Elisa DE JONG,05 DEC 1992,NED,3,,Lokeren (BEL),03 JUL 2016,930
244,4:57.54,Hannah O'CONNOR,09 MAR 2001,NZL,4,,Wanganui (NZL),19 JAN 2016,929
245,4:57.57,Sam PETERMAN,,USA,7f1,,"Greensboro, NC (USA)",19 JUN 2016,929
