Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
17,12:59.17,Nicholas KIPKORIR,29 SEP 1998,KEN,4,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1213
18,13:01.68,Mark Owon LOMUKET,10 JAN 1999,KEN,1,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1203
19,13:02.40,Jacob KIPLIMO,14 NOV 2000,UGA,5,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1201
20,13:02.47,Selemon BAREGA,20 JAN 2000,ETH,2,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1201
21,13:02.53,Grant FISHER,22 APR 1997,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1200
22,13:02.87,Nicholas KIPKORIR,29 SEP 1998,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1199
23,13:03.20,Birhanu BALEW,27 FEB 1996,BRN,6,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1198
24,13:04.38,Justyn KNIGHT,19 JUL 1996,CAN,7,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1194
25,13:04.69,Muktar EDRIS,14 JAN 1994,ETH,5,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1192
26,13:05.05,Daniel Simiu EBENYO,18 SEP 1995,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1191
27,13:05.13,Marc SCOTT,21 DEC 1993,GBR,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1191
28,13:05.62,Yasin HAJI,22 JAN 1996,ETH,6,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1189
29,13:05.87,Stewart MCSWEYN,01 JUN 1995,AUS,1f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 MAR 2021,1188
30,13:06.26,Boniface KIBIWOTT,1993,KEN,3,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1187
31,13:06.45,Sean MCGORTY,08 MAR 1995,USA,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1186
32,13:06.60,Mohamed KATIR,17 FEB 1998,ESP,8,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1186
33,13:06.67,Joe KLECKER,16 NOV 1996,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1185
34,13:06.79,Oscar CHELIMO,12 DEC 2001,UGA,3,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1185
35,13:08.07,Solomon BERIHU,02 OCT 1999,ETH,7,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1180
36,13:08.40,Grant FISHER,22 APR 1997,USA,9,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1179
37,13:08.50,Milkesa MENGESHA,16 APR 2000,ETH,10,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1179
38,13:08.52,Mohamed KATIR,17 FEB 1998,ESP,1,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1179
39,13:08.58,Kibet KANDIE,02 APR 1996,KEN,1f20,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 OCT 2021,1178
40,13:08.99,Jimmy GRESSIER,04 MAY 1997,FRA,1,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1177
41,13:09.97,Andrew BUTCHART,14 OCT 1991,GBR,11,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1173
42,13:10.09,Luis GRIJALVA,10 APR 1999,GUA,12,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1173
43,13:10.11,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1173
44,13:10.95,Hugo HAY,28 MAR 1997,FRA,1f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1170
45,13:11.02,Emmanuel KIPROP,21 AUG 1999,KEN,2f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1170
46,13:11.33,Jimmy GRESSIER,04 MAY 1997,FRA,13,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1168
47,13:11.65,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Kings Park Athletics Stadium, Durban (RSA)",29 JUN 2021,1167
48,13:11.72,Samwel MASAI,20 MAR 2001,KEN,1,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1167
49,13:11.95,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"Salyut Stadion, Dolgoprudny (RUS)",24 JUL 2021,1166
50,13:12.26,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,,"Kings Park Athletics Stadium, Durban (RSA)",28 MAY 2021,1165
51,13:12.27,Cooper TEARE,18 AUG 1999,USA,1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1165
52,13:12.55,Samwel MASAI,20 MAR 2001,KEN,8,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1164
53,13:12.56,Robert Kiprop KOECH,25 FEB 1997,KEN,8,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1164
53,13:12.56,Lucas BRUCHET,23 FEB 1991,CAN,1,,"Swangard Stadium, Burnaby (CAN)",12 JUN 2021,1164
55,13:12.71,Kirubel ERASSA,17 JUN 1993,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1163
56,13:12.82,David MCNEILL,06 OCT 1986,AUS,1,,"WA Sports Centre, Perth (AUS)",11 MAY 2021,1163
57,13:13.14,Luis GRIJALVA,10 APR 1999,GUA,2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1162
58,13:13.47,Athanas KIOKO,1995,KEN,3,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1161
59,13:13.67,Morgan MCDONALD,23 APR 1996,AUS,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1160
60,13:13.69,Mike FOPPEN,29 NOV 1996,NED,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1160
61,13:14.10,Justus SOGET,22 OCT 1999,KEN,1f13,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 JUN 2021,1158
62,13:14.19,David MCNEILL,06 OCT 1986,AUS,3,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1158
63,13:14.21,Stanley Waithaka MBURU,09 APR 2000,KEN,2f20,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 OCT 2021,1158
64,13:14.39,Gemechu DIDA,12 SEP 1999,ETH,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1157
65,13:14.47,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 APR 2021,1157
66,13:15.15,Vincent Kibet YEGON,05 DEC 2000,KEN,1f10,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 MAY 2021,1155
67,13:15.18,Samwel MASAI,20 MAR 2001,KEN,1f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1155
68,13:15.91,Jonas RAESS,08 MAR 1994,SUI,4,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1152
69,13:16.40,Hyuga ENDO,05 AUG 1998,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1150
70,13:16.53,Kazuya SHIOJIRI,08 NOV 1996,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1150
71,13:16.67,Narve Gilje NORDÅS,30 SEP 1998,NOR,4,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1149
72,13:16.80,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,1,,"Bislett Stadion, Oslo (NOR)",04 JUN 2021,1149
73,13:16.82,Narve Gilje NORDÅS,30 SEP 1998,NOR,2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2021,1149
74,13:17.03,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"Olympic Stadium, Cheboksary (RUS)",23 JUN 2021,1148
75,13:17.04,Mohamed ABDILAAHI,24 MAR 1999,GER,5,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1148
76,13:17.20,William KINCAID,21 SEP 1992,USA,14,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1147
77,13:17.21,Justus SOGET,22 OCT 1999,KEN,1f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1147
78,13:17.23,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1147
79,13:17.43,Samwel MASAI,20 MAR 2001,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1147
80,13:17.95,Hugo HAY,28 MAR 1997,FRA,2,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1145
81,13:17.96,Yemaneberhan CRIPPA,15 OCT 1996,ITA,9,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1145
82,13:18.00,Jimmy GRESSIER,04 MAY 1997,FRA,1f1,,"Stade L. Lagrange, Toulon (FRA)",26 FEB 2021,1144
83,13:18.15,Carlos MAYO,18 SEP 1995,ESP,3,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1144
84,13:18.27,Stephen KISSA,01 DEC 1988,UGA,5,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1144
85,13:18.29,Telahun Haile BEKELE,13 MAY 1999,ETH,10,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1143
86,13:18.49,Mohammed AHMED,05 JAN 1991,CAN,1f1,,"Irvine, CA (USA)",15 MAY 2021,1143
87,13:18.59,Kibet KANDIE,02 APR 1996,KEN,2f13,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 JUN 2021,1142
88,13:18.70,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Green Point Stadium, Cape Town (RSA)",12 JUN 2021,1142
89,13:18.74,Razini LEMETEKI,21 DEC 1998,KEN,2f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1142
90,13:18.75,Daniel NDIRITU,06 JUN 2004,KEN,3f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1142
91,13:18.76,Carlos MAYO,18 SEP 1995,ESP,2f1,,"Stade L. Lagrange, Toulon (FRA)",26 FEB 2021,1142
92,13:18.78,Tsegay KIDANU,28 DEC 2001,ETH,6,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1142
93,13:18.95,Cole HOCKER,06 JUN 2001,USA,4,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1141
94,13:19.11,Robert BRANDT,02 NOV 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1141
95,13:19.12,Abbabiya SIMBASSA,30 JUN 1993,USA,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1141
96,13:19.47,Muthoni MUIRU,27 MAR 1998,KEN,3f13,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 JUN 2021,1139
97,13:19.52,Matthew RAMSDEN,23 JUL 1997,AUS,2f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 MAR 2021,1139
97,13:19.52,Grant FISHER,22 APR 1997,USA,1f2,,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1139
99,13:19.85,Patrick DEVER,05 SEP 1996,GBR,6,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1138
100,13:19.92,James KIMEU,14 DEC 2000,KEN,1f1,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1138
101,13:19.96,Takuma SUNAOKA,23 MAR 2000,JPN,4,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1138
102,13:19.98,Cole HOCKER,06 JUN 2001,USA,1,,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1137
103,13:20.02,Jackson Kavesa MUEMA,03 SEP 2001,KEN,,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1137
104,13:20.05,Mike FOPPEN,29 NOV 1996,NED,3f1,,"Stade L. Lagrange, Toulon (FRA)",26 FEB 2021,1137
105,13:20.11,Stewart MCSWEYN,01 JUN 1995,AUS,11,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1137
106,13:20.18,Eric JENKINS,24 NOV 1991,USA,1f1,,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021,1137
107,13:20.23,Abdessamad OUKHELFEN,18 DEC 1998,ESP,4f1,,"Stade L. Lagrange, Toulon (FRA)",26 FEB 2021,1137
108,13:20.24,Cooper TEARE,18 AUG 1999,USA,2,,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1137
108,13:20.24,Dawit FIKADU,29 DEC 1995,BRN,15,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1137
110,13:20.28,Ali ABDILMANA,17 FEB 2002,ETH,9,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1136
111,13:20.34,Gemechu DIDA,12 SEP 1999,ETH,1,,"Estádio 1o de Maio, Braga (POR)",20 JUN 2021,1136
112,13:20.37,Benson KIPLANGAT,17 JUN 2003,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1136
113,13:20.39,Andrew BUTCHART,14 OCT 1991,GBR,2f1,,"Irvine, CA (USA)",15 MAY 2021,1136
114,13:20.46,Patrick TIERNAN,11 SEP 1994,AUS,2f1,,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021,1136
115,13:20.48,Edwin KURGAT,,KEN,3,,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1136
116,13:20.52,Michael KIBET,03 SEP 1999,KEN,3,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1136
117,13:20.62,Hillary KIPKOECH,20 DEC 1998,KEN,3f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1135
118,13:20.65,Tadese WORKU,20 JAN 2002,ETH,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1135
119,13:20.67,Benjamin FLANAGAN,11 JAN 1995,CAN,1,,"Bishop Feehan HS, Boston, MA (USA)",29 MAY 2021,1135
120,13:20.71,Matthew RAMSDEN,23 JUL 1997,AUS,2,,"WA Sports Centre, Perth (AUS)",11 MAY 2021,1135
121,13:20.88,Thomas RATCLIFFE,03 SEP 1997,USA,7,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1134
122,13:20.89,Gemechu DIDA,12 SEP 1999,ETH,10,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1134
123,13:21.02,Wesley KIPTOO,,KEN,4,,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1134
124,13:21.11,Mohamed FARES,06 FEB 1991,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 JUN 2021,1133
125,13:21.2h,Gideon Kipkertich RONO,22 FEB 2003,KEN,1f2,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,1133
126,13:21.21,Mohamed ABDILAAHI,24 MAR 1999,GER,2,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1133
127,13:21.34,Isaac KIMELI,09 MAR 1994,BEL,1f1,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1133
128,13:21.39,Morgan MCDONALD,23 APR 1996,AUS,1,,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021,1132
129,13:21.40,Michael KIBET,03 SEP 1999,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",29 MAY 2021,1132
129,13:21.40,Morgan BEADLESCOMB,,USA,8,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1132
131,13:21.56,Jonathan DAVIES,28 OCT 1994,GBR,6,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1132
132,13:21.66,Isaac KIMELI,09 MAR 1994,BEL,12,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1131
133,13:21.68,Awet HABTE,29 SEP 1997,ERI,3,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1131
134,13:21.8h,Rodgers KWEMOI,03 MAR 1998,KEN,2f2,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,1131
135,13:21.81,Ryoma AOKI,16 JUN 1997,JPN,2f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1131
136,13:21.90,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",23 JUN 2021,1131
137,13:21.92,Robin HENDRIX,14 JAN 1995,BEL,2f1,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1131
138,13:21.98,Kibet KANDIE,02 APR 1996,KEN,2f1,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1130
139,13:22.00,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1130
140,13:22.01,Cosmas MWANGI,12 MAR 2003,KEN,1f8,,"Municipal Stadium, Miyoshi (JPN)",02 OCT 2021,1130
141,13:22.08,Eric SPEAKMAN,29 AUG 1990,NZL,3f1,,"Irvine, CA (USA)",15 MAY 2021,1130
142,13:22.13,Kiprono SITONIK,01 NOV 2001,KEN,4f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1130
143,13:22.15,Narve Gilje NORDÅS,30 SEP 1998,NOR,7,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1130
144,13:22.16,Oliver HOARE,29 JAN 1997,AUS,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1130
145,13:22.25,Kanta SHIMIZU,03 MAY 1996,JPN,5f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1129
146,13:22.38,Ben TRUE,29 DEC 1985,USA,2,,"Bishop Feehan HS, Boston, MA (USA)",29 MAY 2021,1129
147,13:22.49,Titus WANBUA,14 AUG 1997,KEN,1f1,,"Athletics Stadium, Shibetsu (JPN)",03 JUL 2021,1129
148,13:22.66,Sydney GIDABUDAY,21 AUG 1996,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1128
148,13:22.66,Lucas BRUCHET,23 FEB 1991,CAN,1,,"Swangard Stadium, Burnaby (CAN)",29 MAY 2021,1128
150,13:22.78,Morgan MCDONALD,23 APR 1996,AUS,4,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1128
151,13:22.80,Kazuya SHIOJIRI,08 NOV 1996,JPN,1f6,,"Egao Kenko Stadium, Kumamoto (JPN)",10 APR 2021,1127
151,13:22.80,Cosmas MWANGI,12 MAR 2003,KEN,1f1,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2021,1127
153,13:22.82,Emmanuel KIPROP,21 AUG 1999,KEN,2,,"Nyayo National Stadium, Nairobi (KEN)",29 MAY 2021,1127
154,13:22.92,Jonas RAESS,08 MAR 1994,SUI,5,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1127
155,13:23.05,Matthew RAMSDEN,23 JUL 1997,AUS,7,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1127
156,13:23.15,Habtom SAMUEL,30 NOV 2003,ERI,11,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1126
157,13:23.30,Sam PARSONS,18 JUN 1994,GER,4f1,,"Irvine, CA (USA)",15 MAY 2021,1126
158,13:23.48,Ian SHANKLIN,1998,USA,9,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1125
159,13:23.50,Jacob KROP,04 JUN 2001,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1125
160,13:23.58,Simon DEBOGNIES,16 JUL 1996,BEL,3f1,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1125
161,13:23.68,Precious Lesiba MASHELE,13 OCT 1990,RSA,2,,"Kings Park Athletics Stadium, Durban (RSA)",28 MAY 2021,1124
162,13:23.69,Brett ROBINSON,08 MAY 1991,AUS,3f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 MAR 2021,1124
163,13:23.73,Andrew BUTCHART,14 OCT 1991,GBR,6,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1124
164,13:23.78,Josh KERR,08 OCT 1997,GBR,5f1,,"Irvine, CA (USA)",15 MAY 2021,1124
165,13:23.94,Hideto KOSODE,05 MAY 1998,JPN,6f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1123
166,13:23.99,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1123
167,13:24.09,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,7f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1123
168,13:24.17,Musio SAIDAMU,12 OCT 2000,KEN,1f2,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1123
169,13:24.25,Kieran LUMB,02 AUG 1998,CAN,2,,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021,1122
170,13:24.26,Nico YOUNG,27 JUL 2002,USA,3,,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021,1122
171,13:24.31,Robert BRANDT,02 NOV 1996,USA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1122
172,13:24.34,Benard KIBET,25 NOV 1999,KEN,8f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1122
173,13:24.39,Stanley Waithaka MBURU,09 APR 2000,KEN,4f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1122
174,13:24.46,Eduardo HERRERA,23 SEP 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",02 APR 2021,1122
175,13:24.62,James KIMEU,14 DEC 2000,KEN,5f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1121
176,13:24.64,Jacob KROP,04 JUN 2001,KEN,7,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1121
176,13:24.64,William KINCAID,21 SEP 1992,USA,2f2,,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1121
178,13:24.66,Yeneblo BIYAZEN,29 JAN 2000,ETH,9f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1121
179,13:24.68,Alex Chesiro MASAI,05 FEB 1997,KEN,10,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1121
180,13:24.78,Conner MANTZ,08 DEC 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",02 APR 2021,1120
181,13:24.88,Patrick TIERNAN,11 SEP 1994,AUS,1,,"Hughes Stadium, Sacramento, CA (USA)",10 JUL 2021,1120
182,13:24.89,Casey CLINGER,09 OCT 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",02 APR 2021,1120
183,13:24.94,Mason FERLIC,05 AUG 1993,USA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1120
184,13:25.17,Jackson Kavesa MUEMA,03 SEP 2001,KEN,1f1,,"Athletics Stadium, Fukagawa (JPN)",07 JUL 2021,1119
185,13:25.22,Amos KURGAT,07 MAR 1992,KEN,2f1,,"Athletics Stadium, Shibetsu (JPN)",03 JUL 2021,1119
186,13:25.28,Benson KIPLANGAT,17 JUN 2003,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1119
187,13:25.30,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,4,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1119
188,13:25.36,Jimmy GRESSIER,04 MAY 1997,FRA,8,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1118
189,13:25.39,Benjamin FLANAGAN,11 JAN 1995,CAN,4,,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021,1118
190,13:25.48,Habtom SAMUEL,30 NOV 2003,ERI,1,,"Putbosstadion, Oordegem (BEL)",29 MAY 2021,1118
190,13:25.48,Ali ABDILMANA,17 FEB 2002,ETH,2f1,,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1118
192,13:25.57,Patrick KINYANJUI,14 SEP 2003,KEN,2f2,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1118
193,13:25.65,Dylan JACOBS,15 JUN 2000,USA,11,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1117
194,13:25.68,Robin HENDRIX,14 JAN 1995,BEL,9,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1117
195,13:25.72,Garrett HEATH,03 NOV 1985,USA,6f1,,"Irvine, CA (USA)",15 MAY 2021,1117
196,13:25.76,Dan KIPLANGAT,04 JUN 1996,KEN,10f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1117
197,13:25.86,Kieran LUMB,02 AUG 1998,CAN,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1117
198,13:25.92,Mason FERLIC,05 AUG 1993,USA,1,,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021,1116
