Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
109,3:58.88,Craig ENGELS,01 MAY 1994,USA,1,,"Falmouth, MA (USA)",18 AUG 2018,1088
111,3:58.92,Rantso MOKOPANE,08 AUG 1994,RSA,1,,Paarl (RSA),22 MAR 2018,1088
112,3:58.95,John SIMONS,12 NOV 1990,USA,5,,"Concord, MA (USA)",07 JUN 2018,1087
113,3:58.96,George KUSCHE,06 AUG 1998,RSA,2,,Paarl (RSA),22 MAR 2018,1087
114,3:58.99,Jamie WILLIAMSON,03 MAR 1997,GER,9,,Cork (IRL),16 JUL 2018,1087
115,3:59.06,Travis MAHONEY,25 JUL 1990,USA,4,,"West Long Branch, NJ (USA)",31 JUL 2018,1086
116,3:59.10,Bethwell BIRGEN,06 AUG 1988,KEN,7,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1086
117,3:59.15,Jake WIGHTMAN,11 JUL 1994,GBR,8,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1085
118,3:59.16,Cristian SORATOS,26 SEP 1992,USA,13,,"Raleigh, NC (USA)",03 AUG 2018,1085
119,3:59.18,Matthew RAMSDEN,23 JUL 1997,AUS,1f1,,Sydney (AUS),22 DEC 2018,1085
120,3:59.19,Cristian SORATOS,26 SEP 1992,USA,2,,"Falmouth, MA (USA)",18 AUG 2018,1084
121,3:59.20,Kumari TAKI,06 MAY 1999,KEN,9,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1084
122,3:59.23,Ben BLANKENSHIP,15 DEC 1988,USA,3,,"Falmouth, MA (USA)",18 AUG 2018,1084
123,3:59.24,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,3,,"Cambridge, MA (USA)",19 MAY 2018,1084
123,3:59.24,Kalle BERGLUND,11 MAR 1996,SWE,11,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1084
125,3:59.25,Sam MCENTEE,03 FEB 1992,AUS,9,,"Bay Shore, NY (USA)",05 SEP 2018,1084
126,3:59.30,Johan ROGESTEDT,27 JAN 1993,SWE,10,,Dublin (IRL),19 JUL 2018,1083
127,3:59.43,Brimin Kiprono KIPROTICH,20 AUG 1999,KEN,4,,"Cambridge, MA (USA)",19 MAY 2018,1081
128,3:59.44,Mafori Ryan MPHAHLELE,20 JUN 1998,RSA,3,,Paarl (RSA),22 MAR 2018,1081
128,3:59.44,Willy FINK,07 MAR 1994,USA,3,,"Atlanta, GA (USA)",22 MAY 2018,1081
130,3:59.48,Derek GUTIEREZ,08 SEP 1995,USA,4,,St. Louis (USA),31 MAY 2018,1081
131,3:59.51,Will GEOGHEGAN,15 JUL 1992,USA,6,,"Concord, MA (USA)",07 JUN 2018,1080
132,3:59.63,John SIMONS,12 NOV 1990,USA,5,,"Cambridge, MA (USA)",19 MAY 2018,1079
133,3:59.67,Josh KERR,08 OCT 1997,GBR,4,,"Falmouth, MA (USA)",18 AUG 2018,1078
134,3:59.68,Jordan MANN,12 JAN 1993,USA,5,,St. Louis (USA),31 MAY 2018,1078
135,3:59.70,Chris O'HARE,23 NOV 1990,GBR,12,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1078
135,3:59.70,Sam PARSONS,18 JUN 1994,USA,10,,"Bay Shore, NY (USA)",05 SEP 2018,1078
137,3:59.77,Brett MEYER,,USA,6,,St. Louis (USA),31 MAY 2018,1077
138,3:59.80,Rob NAPOLITANO,03 NOV 1994,USA,3,,"Philadelphia, PA (USA)",28 APR 2018,1077
139,3:59.86,Brannon KIDDER,18 NOV 1993,USA,3,,"Des Moines, IA (USA)",28 APR 2018,1076
139,3:59.86,Timo BENITZ,24 DEC 1991,GER,13,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1076
141,3:59.87,Thiago ANDRÉ,04 AUG 1995,BRA,10,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1076
142,3:59.92,Graham CRAWFORD,29 DEC 1992,USA,4,,"Santa Barbara, CA (USA)",13 APR 2018,1075
143,3:59.93,Garrett HEATH,03 NOV 1985,USA,7,,St. Louis (USA),31 MAY 2018,1075
143,3:59.93,Ford PALMER,06 OCT 1990,USA,7,,"Concord, MA (USA)",07 JUN 2018,1075
145,3:59.95,Julian MATTHEWS,21 JUL 1988,NZL,8,,"Concord, MA (USA)",07 JUN 2018,1075
145,3:59.95,Will LEER,15 APR 1985,USA,5,,"Falmouth, MA (USA)",18 AUG 2018,1075
145,3:59.95,Ryan GREGSON,26 APR 1990,AUS,2f1,,Sydney (AUS),22 DEC 2018,1075
148,3:59.96,Travis MAHONEY,25 JUL 1990,USA,4,,"Philadelphia, PA (USA)",28 APR 2018,1075
149,3:59.98,David RIBICH,27 DEC 1995,USA,10,,Cork (IRL),16 JUL 2018,1075
149,3:59.98,Corey BELLEMORE,01 DEC 1994,CAN,11,,Dublin (IRL),19 JUL 2018,1075
151,4:00.00,Jacob DUMFORD,,USA,5,,"Philadelphia, PA (USA)",28 APR 2018,1074
152,4:00.14,Joe STILIN,05 DEC 1989,USA,8,,St. Louis (USA),31 MAY 2018,1073
153,4:00.17,Matthew RAMSDEN,23 JUL 1997,AUS,12,,Dublin (IRL),19 JUL 2018,1072
154,4:00.29,Nick WILLIS,25 APR 1983,NZL,6,,"Cambridge, MA (USA)",19 MAY 2018,1071
155,4:00.34,Sampson LAARI,03 MAR 1993,GHA,4,,"Atlanta, GA (USA)",22 MAY 2018,1070
155,4:00.34,Jakub HOLUŠA,20 FEB 1988,CZE,14,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1070
157,4:00.35,Nkosinathi SIBIYA,02 JAN 1994,RSA,4,,Paarl (RSA),22 MAR 2018,1070
158,4:00.38,Charlie MARQUARDT,,USA,1,,"Concord, MA (USA)",07 JUN 2018,1070
159,4:00.42,Ford PALMER,06 OCT 1990,USA,5,,"Santa Barbara, CA (USA)",13 APR 2018,1069
159,4:00.42,Louis SERAFINI,20 SEP 1991,USA,9,,St. Louis (USA),31 MAY 2018,1069
161,4:00.43,Rob NAPOLITANO,03 NOV 1994,USA,5,,"Atlanta, GA (USA)",22 MAY 2018,1069
161,4:00.43,Jake EDWARDS,27 APR 1988,USA,1,,"Nashville, TN (USA)",02 JUN 2018,1069
163,4:00.45,Brian FAY,09 NOV 1998,IRL,13,,Dublin (IRL),19 JUL 2018,1069
164,4:00.49,Leonel MANZANO,12 SEP 1984,USA,4,,"Des Moines, IA (USA)",28 APR 2018,1068
165,4:00.50,José Eduardo RODRIGUEZ,30 DEC 1997,MEX,1,,"Austin, TX (USA)",31 MAR 2018,1068
165,4:00.50,Robby ANDREWS,29 MAR 1991,USA,1,,"Princeton, NJ (USA)",21 APR 2018,1068
167,4:00.54,Chris HATLER,12 OCT 1994,USA,6,,"Philadelphia, PA (USA)",28 APR 2018,1068
168,4:00.58,Brandon DOUGHTY,14 MAY 1993,USA,10,,St. Louis (USA),31 MAY 2018,1067
169,4:00.59,Leonel MANZANO,12 SEP 1984,USA,6,,"Santa Barbara, CA (USA)",13 APR 2018,1067
170,4:00.6h,Luke MATHEWS,21 JUN 1995,AUS,1f1,,Melbourne (AUS),06 FEB 2018,1067
170,4:00.60,Kirubel ERASSA,17 JUN 1993,USA,10,,"Memphis, TN (USA)",25 AUG 2018,1067
172,4:00.61,Travis MAHONEY,25 JUL 1990,USA,7,,"Santa Barbara, CA (USA)",13 APR 2018,1067
173,4:00.64,Jackson THOMAS,,USA,11,,St. Louis (USA),31 MAY 2018,1067
174,4:00.65,Andrew BAYER,03 FEB 1990,USA,7,,"Philadelphia, PA (USA)",28 APR 2018,1066
175,4:00.66,Dumisane HLASELO,08 JUN 1989,RSA,5,,Paarl (RSA),22 MAR 2018,1066
176,4:00.69,Corey BELLEMORE,01 DEC 1994,CAN,7,,"Cambridge, MA (USA)",19 MAY 2018,1066
177,4:00.83,Garrett CORCORAN,08 MAR 1996,USA,1f1,,"Berkeley, CA (USA)",27 APR 2018,1064
178,4:00.84,Andrew BAYER,03 FEB 1990,USA,8,,"Cambridge, MA (USA)",19 MAY 2018,1064
179,4:00.90,Shyan VAZIRI,,USA,8,,"Santa Barbara, CA (USA)",13 APR 2018,1063
180,4:00.94,Jordan WILLIAMSZ,21 AUG 1992,AUS,1,,Geelong (AUS),22 DEC 2018,1063
181,4:01.03,Jake EDWARDS,27 APR 1988,USA,9,,"Concord, MA (USA)",07 JUN 2018,1062
181,4:01.03,Eric AVILA,03 OCT 1989,USA,11,,"Bay Shore, NY (USA)",05 SEP 2018,1062
183,4:01.06,Austin O'NEIL,07 NOV 1993,USA,9,,"Santa Barbara, CA (USA)",13 APR 2018,1061
184,4:01.09,Patrick CASEY,23 MAY 1990,USA,6,,"Falmouth, MA (USA)",18 AUG 2018,1061
185,4:01.16,Ryan ADAMS,23 MAR 1997,USA,6,,"Atlanta, GA (USA)",22 MAY 2018,1060
186,4:01.23,Seán TOBIN,20 JUL 1994,IRL,11,,Cork (IRL),16 JUL 2018,1059
186,4:01.23,Julian OAKLEY,23 JUN 1993,NZL,7,,"Falmouth, MA (USA)",18 AUG 2018,1059
188,4:01.24,Garrett O'TOOLE,22 MAR 1996,USA,2,,"Princeton, NJ (USA)",21 APR 2018,1059
188,4:01.24,Jack RAYNER,19 DEC 1995,AUS,2,,Geelong (AUS),22 DEC 2018,1059
190,4:01.35,Isaac GARCIA-CASSANI,,USA,3,,"Princeton, NJ (USA)",21 APR 2018,1058
191,4:01.44,Erik SOWINSKI,21 DEC 1989,USA,5,,"Des Moines, IA (USA)",28 APR 2018,1057
192,4:01.45,Neil GOURLEY,07 FEB 1995,GBR,10,,"Concord, MA (USA)",07 JUN 2018,1057
193,4:01.52,Graham CRAWFORD,29 DEC 1992,USA,8,,"Falmouth, MA (USA)",18 AUG 2018,1056
194,4:01.56,Flavio SEHOHLE,14 OCT 1990,MOZ,6,,Paarl (RSA),22 MAR 2018,1055
194,4:01.56,Charlie MARQUARDT,,USA,8,,"Philadelphia, PA (USA)",28 APR 2018,1055
196,4:01.6h,Sam MCENTEE,03 FEB 1992,AUS,2f1,,Melbourne (AUS),06 FEB 2018,1055
197,4:01.66,Martin MARTINEZ,06 MAY 1995,USA,4,,"Princeton, NJ (USA)",21 APR 2018,1054
198,4:01.70,Craig ENGELS,01 MAY 1994,USA,12f1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1054
199,4:01.77,Hassan MEAD,28 AUG 1989,USA,9,,"Falmouth, MA (USA)",18 AUG 2018,1053
200,4:01.78,William PAULSON,17 NOV 1994,GBR,5,,"Princeton, NJ (USA)",21 APR 2018,1053
201,4:01.84,Peter BOL,22 FEB 1994,AUS,3,,Geelong (AUS),22 DEC 2018,1052
202,4:01.94,Jonah KOECH,12 DEC 1996,KEN,2,,"Austin, TX (USA)",31 MAR 2018,1051
202,4:01.94,Dylan BLANKENBAKER,06 JAN 1994,USA,6,,"Des Moines, IA (USA)",28 APR 2018,1051
204,4:01.95,Ben VEATCH,01 JUN 1998,USA,9,,"Philadelphia, PA (USA)",28 APR 2018,1051
205,4:01.98,Daniel HERRERA,29 NOV 1992,USA,7,,"Atlanta, GA (USA)",22 MAY 2018,1050
205,4:01.98,Rorey HUNTER,02 FEB 1993,AUS,3f1,,Sydney (AUS),22 DEC 2018,1050
207,4:02.01,John GREGOREK,07 DEC 1991,USA,13f1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1050
208,4:02.03,Dais Thagkatso MALEBANA,11 FEB 1999,RSA,7,,Paarl (RSA),22 MAR 2018,1050
208,4:02.03,Mike O'DONNELL,,USA,10,,"Philadelphia, PA (USA)",28 APR 2018,1050
210,4:02.1h,Jack RAYNER,19 DEC 1995,AUS,3f1,,Melbourne (AUS),06 FEB 2018,1049
211,4:02.21,Henry WYNNE,18 APR 1995,USA,10,,"Falmouth, MA (USA)",18 AUG 2018,1047
212,4:02.29,Paul LUEVANO,18 NOV 1998,USA,6,,"Princeton, NJ (USA)",21 APR 2018,1046
213,4:02.30,Daniel HERRERA,29 NOV 1992,USA,7,,"Des Moines, IA (USA)",28 APR 2018,1046
214,4:02.33,Brannon KIDDER,18 NOV 1993,USA,11,,"Falmouth, MA (USA)",18 AUG 2018,1046
215,4:02.42,Bryan KAMAU,,USA,3,,"Austin, TX (USA)",31 MAR 2018,1045
216,4:02.51,Luis VARGAS,,USA,2,,"Nashville, TN (USA)",02 JUN 2018,1044
217,4:02.52,Jeremy HERNANDEZ,13 APR 1996,USA,11,,"Philadelphia, PA (USA)",28 APR 2018,1044
218,4:02.60,Tom FAWTHORPE,02 AUG 1990,AUS,4,,Geelong (AUS),22 DEC 2018,1043
219,4:02.61,Nick CARLEO,1997,USA,2,,"Concord, MA (USA)",07 JUN 2018,1043
220,4:02.64,Graham CRAWFORD,29 DEC 1992,USA,8,,"Des Moines, IA (USA)",28 APR 2018,1042
220,4:02.64,Spencer BROWN,23 JUL 1997,USA,3,,"Concord, MA (USA)",07 JUN 2018,1042
222,4:02.69,Seán TOBIN,20 JUL 1994,IRL,11,,"Concord, MA (USA)",07 JUN 2018,1042
223,4:02.71,Andrew JORDAN,05 AUG 1997,USA,12,,St. Louis (USA),31 MAY 2018,1041
224,4:02.73,Henry DWYER,,USA,4,,"Austin, TX (USA)",31 MAR 2018,1041
225,4:02.79,Adam CLARKE,03 APR 1991,GBR,1,,Lee Valley (GBR),09 MAY 2018,1040
225,4:02.79,James HANSEN,27 NOV 1993,AUS,5,,Geelong (AUS),22 DEC 2018,1040
227,4:03.22,Sam PARSONS,18 JUN 1994,USA,9,,"Des Moines, IA (USA)",28 APR 2018,1035
228,4:03.30,Garrett O'TOOLE,22 MAR 1996,USA,12,,"Concord, MA (USA)",07 JUN 2018,1034
229,4:03.44,Craig NOWAK,20 APR 1994,USA,4,,Mt. Pleasant (USA),14 JUL 2018,1033
230,4:03.45,Sam RITZ,22 DEC 1996,USA,1f1,,"Providence, RI (USA)",13 APR 2018,1032
231,4:03.48,Luis GRIJALVA,10 APR 1999,GUA,1,,"Tucson, AZ (USA)",28 APR 2018,1032
232,4:03.49,Luis ROMERO,26 MAY 1994,USA,3,,"Nashville, TN (USA)",02 JUN 2018,1032
233,4:03.60,Ford PALMER,06 OCT 1990,USA,8,,"Atlanta, GA (USA)",22 MAY 2018,1031
234,4:03.61,Aaron TEMPLETON,23 OCT 1995,USA,4,,"Nashville, TN (USA)",02 JUN 2018,1031
