Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
103,3:43.06,Filip SASÍNEK,08 JAN 1996,CZE,7f1,,Metz (FRA),11 FEB 2018,1115
104,3:43.08,Andrew BAYER,03 FEB 1990,USA,4,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1114
105,3:43.09,Ben BLANKENSHIP,15 DEC 1988,USA,2,,"Albuquerque, NM (USA)",18 FEB 2018,1114
106,3:43.10,Adel MECHAAL,05 DEC 1990,ESP,1,,Valencia (ESP),18 FEB 2018,1114
107,3:43.14,Alfredo SANTANA,08 APR 1991,PUR,f1,,"New York, NY (USA)",03 FEB 2018,1113
108,3:43.15,Tarik MOUKRIME,03 MAR 1992,BEL,4,,Reims (FRA),31 JAN 2018,1113
109,3:43.18,Jimmy GRESSIER,04 MAY 1997,FRA,1,,Liévin (FRA),20 JAN 2018,1113
110,3:43.20,Justus SOGET,22 OCT 1999,KEN,3,,Mondeville (FRA),03 FEB 2018,1113
111,3:43.22,Simon DENISSEL,22 MAY 1990,FRA,2,,Liévin (FRA),20 JAN 2018,1112
112,3:43.29,Craig ENGELS,01 MAY 1994,USA,3,,"Albuquerque, NM (USA)",18 FEB 2018,1111
113,3:43.31,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,4,,"Albuquerque, NM (USA)",18 FEB 2018,1111
114,3:43.35,Jake HEYWARD,26 APR 1999,GBR,11,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1111
115,3:43.40,Yevgeniy KUNTS,21 APR 1993,RUS,4f4,,Moskva (RUS),14 FEB 2018,1110
116,3:43.43,Aleksey POPOV,17 JUN 1987,RUS,5,,Volgograd (RUS),27 JAN 2018,1110
116,3:43.43,Sergio PANIAGUA,26 OCT 1995,ESP,3f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1110
118,3:43.46,Tarik MOUKRIME,03 MAR 1992,BEL,1f2,,Gent (BEL),17 FEB 2018,1109
119,3:43.50,Rinas AKHMADEYEV,25 MAY 1989,RUS,5f4,,Moskva (RUS),14 FEB 2018,1109
120,3:43.51,Adrián BEN,04 AUG 1998,ESP,4f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1108
121,3:43.54,Martin SPERLICH,28 AUG 1991,GER,6,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1108
122,3:43.57,Jesús GÓMEZ,24 APR 1991,ESP,8f1,,"Gallur, Madrid (ESP)",08 FEB 2018,1108
123,3:43.60,Kalle BERGLUND,11 MAR 1996,SWE,1,,Gävle (SWE),18 FEB 2018,1107
124,3:43.65,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,6f4,,Moskva (RUS),14 FEB 2018,1107
125,3:43.68,Michael HALL,07 JUL 1996,USA,f1,,"Boston, MA (USA)",09 FEB 2018,1106
126,3:43.69,Jan FRIŠ,19 DEC 1995,CZE,8,,"Arena, Toruń (POL)",15 FEB 2018,1106
127,3:43.71,Gilbert KWEMOI,03 OCT 1997,KEN,9,,Val-de-Reuil (FRA),27 JAN 2018,1106
127,3:43.71,Henry WYNNE,18 APR 1995,USA,5,,"Albuquerque, NM (USA)",18 FEB 2018,1106
129,3:43.74,Brodey HASTY,15 NOV 1999,USA,f2,,"New York, NY (USA)",03 FEB 2018,1105
130,3:43.78,Brannon KIDDER,18 NOV 1993,USA,6,,"Albuquerque, NM (USA)",18 FEB 2018,1105
131,3:43.81,Brian SHRADER,22 JUL 1991,USA,f1,,"Boston, MA (USA)",09 FEB 2018,1104
132,3:43.83,Jake WIGHTMAN,11 JUL 1994,GBR,1,,Birmingham (GBR),17 FEB 2018,1104
133,3:43.84,Richard RINGER,27 FEB 1989,GER,10,,Val-de-Reuil (FRA),27 JAN 2018,1104
134,3:43.85,Kevin LÓPEZ,12 JUN 1990,ESP,4,,Mondeville (FRA),03 FEB 2018,1104
135,3:43.87,Mike MARSELLA,16 NOV 1994,USA,f1,,"Boston, MA (USA)",09 FEB 2018,1104
135,3:43.87,Marc ALCALÁ,07 NOV 1994,ESP,2,,Valencia (ESP),18 FEB 2018,1104
137,3:43.89,Ignacio FONTES,22 JUN 1998,ESP,6,,Sabadell (ESP),13 FEB 2018,1103
138,3:43.92,Sergio JIMÉNEZ,07 JAN 1995,ESP,5f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1103
139,3:44.00,Samuel TEFERA,23 OCT 1999,ETH,1h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1102
140,3:44.03,Kyle MERBER,19 NOV 1990,USA,7,,"Albuquerque, NM (USA)",18 FEB 2018,1101
141,3:44.15,Aleksey POPOV,17 JUN 1987,RUS,7f4,,Moskva (RUS),14 FEB 2018,1100
142,3:44.18,Philip SESEMANN,03 OCT 1992,GBR,1f1,,Wien (AUT),27 JAN 2018,1099
142,3:44.18,Elliot GILES,26 MAY 1994,GBR,4f1,,Gent (BEL),10 FEB 2018,1099
144,3:44.19,Andreas DIMITRAKIS,08 SEP 1990,GRE,1f1,,Pireaus (GRE),10 FEB 2018,1099
144,3:44.19,Yassin BOUIH,24 NOV 1996,ITA,1,,Ancona (ITA),17 FEB 2018,1099
146,3:44.20,Mauris Surel CASTILLO,19 OCT 1984,ESP,1,,Antequera (ESP),28 JAN 2018,1099
147,3:44.24,Jesús GÓMEZ,24 APR 1991,ESP,3,,Valencia (ESP),18 FEB 2018,1098
148,3:44.26,Vincent KIBET,06 MAY 1991,KEN,2h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1098
149,3:44.33,Jesús GÓMEZ,24 APR 1991,ESP,1f1,,Dortmund (GER),21 JAN 2018,1097
149,3:44.33,Karl BEBENDORF,07 MAY 1996,GER,1f1,,Erfurt (GER),09 FEB 2018,1097
149,3:44.33,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,2,,Ancona (ITA),17 FEB 2018,1097
152,3:44.35,Fernando CARRO,01 APR 1992,ESP,6f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1097
153,3:44.38,Emanuel ROLIM,03 JAN 1993,POR,7f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1097
154,3:44.39,Mostafa SMAILI,09 JAN 1997,MAR,5,,Reims (FRA),31 JAN 2018,1096
155,3:44.44,Ryan GREGSON,26 APR 1990,AUS,3h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1096
156,3:44.49,Marvin HEINRICH,29 JAN 1997,GER,2,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1095
157,3:44.57,Charlie DA'VALL GRICE,07 NOV 1993,GBR,2,,Birmingham (GBR),17 FEB 2018,1094
158,3:44.59,Robbie FITZGIBBON,23 MAR 1996,GBR,7,,Sabadell (ESP),13 FEB 2018,1094
159,3:44.64,Saúl ORDÓÑEZ,10 APR 1994,ESP,2f1,,Dortmund (GER),21 JAN 2018,1093
160,3:44.70,Tamás KAZI,16 MAY 1985,HUN,9,,"Arena, Toruń (POL)",15 FEB 2018,1092
161,3:44.82,Gilbert KWEMOI,03 OCT 1997,KEN,9,,Liévin (FRA),13 FEB 2018,1091
162,3:44.88,Brahim KAAZOUZI,15 JUN 1990,MAR,5,,Mondeville (FRA),03 FEB 2018,1090
162,3:44.88,Sebastian KEINER,22 AUG 1989,GER,2f1,,Erfurt (GER),09 FEB 2018,1090
162,3:44.88,Ildar NADYROV,22 APR 1994,RUS,8f4,,Moskva (RUS),14 FEB 2018,1090
165,3:44.89,Quentin TISON,16 APR 1996,FRA,8f1,,Metz (FRA),11 FEB 2018,1090
166,3:44.91,Marius PROBST,20 AUG 1995,GER,3f1,,Dortmund (GER),21 JAN 2018,1089
166,3:44.91,Kemoy CAMPBELL,14 JAN 1991,JAM,5,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1089
168,3:45.05,Jan FRIŠ,19 DEC 1995,CZE,2f1,,Wien (AUT),27 JAN 2018,1088
169,3:45.16,Andreas VOJTA,09 JUN 1989,AUT,3f1,,Wien (AUT),27 JAN 2018,1086
170,3:45.18,Brian SHRADER,22 JUL 1991,USA,f2,,"New York, NY (USA)",03 FEB 2018,1086
171,3:45.27,Kieran KELLY,15 DEC 1988,IRL,4f1,,Wien (AUT),27 JAN 2018,1085
172,3:45.28,Michael WILSMORE,08 JUN 1985,GBR,5f1,,Wien (AUT),27 JAN 2018,1084
173,3:45.29,Hicham OULADHA,31 JAN 1995,MAR,6,,Mondeville (FRA),03 FEB 2018,1084
173,3:45.29,Fouad EL KAAM,27 MAY 1988,MAR,9f1,,"Gallur, Madrid (ESP)",08 FEB 2018,1084
173,3:45.29,Alberto IMEDIO,24 MAY 1991,ESP,4,,Valencia (ESP),18 FEB 2018,1084
176,3:45.30,Mac FLEET,17 OCT 1990,USA,f2,,"New York, NY (USA)",03 FEB 2018,1084
177,3:45.31,Tarik MOUKRIME,03 MAR 1992,BEL,1,,Liévin (FRA),18 FEB 2018,1084
178,3:45.35,Tamás KAZI,16 MAY 1985,HUN,7,,Mondeville (FRA),03 FEB 2018,1083
179,3:45.39,Amine ZAHAF,13 MAY 1997,MAR,3,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1083
180,3:45.46,Marc ALCALÁ,07 NOV 1994,ESP,1h2,,Valencia (ESP),17 FEB 2018,1082
181,3:45.48,Enrico RICCOBON,29 MAR 1995,ITA,3,,Ancona (ITA),17 FEB 2018,1082
182,3:45.49,Marc ALCALÁ,07 NOV 1994,ESP,4h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1082
183,3:45.61,Llorenç SALES,14 JUL 1988,ESP,10f1,,"Gallur, Madrid (ESP)",08 FEB 2018,1080
183,3:45.61,Jesús GÓMEZ,24 APR 1991,ESP,2h2,,Valencia (ESP),17 FEB 2018,1080
185,3:45.78,David PALACIO,08 JUN 1988,ESP,8,,Sabadell (ESP),13 FEB 2018,1078
186,3:45.84,Jakub HOLUŠA,20 FEB 1988,CZE,5h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1077
187,3:45.85,John SIMONS,12 NOV 1990,USA,f1,,"Boston, MA (USA)",09 FEB 2018,1077
188,3:45.87,Mohamed ZERRAD,23 DEC 1993,ITA,4,,Ancona (ITA),17 FEB 2018,1076
189,3:45.88,Djilali BEDRANI,01 OCT 1993,FRA,6,,Reims (FRA),31 JAN 2018,1076
190,3:45.90,Adel MECHAAL,05 DEC 1990,ESP,1h3,,Valencia (ESP),17 FEB 2018,1076
191,3:46.00,Will LEER,15 APR 1985,USA,f1,,"New York, NY (USA)",03 FEB 2018,1075
192,3:46.12,Samir DAHMANI,03 APR 1991,FRA,2,,Liévin (FRA),18 FEB 2018,1073
193,3:46.15,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,1f1,,Padova (ITA),28 JAN 2018,1073
193,3:46.15,Mariano GARCÍA,25 SEP 1997,ESP,3h2,,Valencia (ESP),17 FEB 2018,1073
195,3:46.18,Robbie FITZGIBBON,23 MAR 1996,GBR,8,,Mondeville (FRA),03 FEB 2018,1072
196,3:46.20,Levent ATEŞ,20 MAR 1991,TUR,6f1,,Wien (AUT),27 JAN 2018,1072
196,3:46.20,Sergio PANIAGUA,26 OCT 1995,ESP,2h3,,Valencia (ESP),17 FEB 2018,1072
198,3:46.41,Enrico RICCOBON,29 MAR 1995,ITA,2f1,,Padova (ITA),28 JAN 2018,1069
198,3:46.41,Gonzalo GARCÍA,26 JAN 1995,ESP,2,,Antequera (ESP),28 JAN 2018,1069
200,3:46.46,Simas BERTAŠIUS,31 OCT 1993,LTU,1,,Vilnius (LTU),27 JAN 2018,1069
200,3:46.46,Alberto IMEDIO,24 MAY 1991,ESP,3h3,,Valencia (ESP),17 FEB 2018,1069
202,3:46.54,Tamás KAZI,16 MAY 1985,HUN,10,,Liévin (FRA),13 FEB 2018,1067
203,3:46.56,Mauris Surel CASTILLO,19 OCT 1984,ESP,4h2,,Valencia (ESP),17 FEB 2018,1067
204,3:46.60,Jan HOCHSTRASSER,23 OCT 1988,SUI,5f1,,Gent (BEL),10 FEB 2018,1067
205,3:46.61,Kalle BERGLUND,11 MAR 1996,SWE,6h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1067
206,3:46.62,Martin GRAU,26 MAR 1992,GER,3f1,,Erfurt (GER),09 FEB 2018,1066
207,3:46.72,Marius PROBST,20 AUG 1995,GER,1,,Dortmund (GER),28 JAN 2018,1065
208,3:46.74,Mattia PADOVANI,26 AUG 1995,ITA,5,,Ancona (ITA),17 FEB 2018,1065
209,3:46.80,Kevin LÓPEZ,12 JUN 1990,ESP,12,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1064
210,3:46.82,Ignacio FONTES,22 JUN 1998,ESP,1,,Antequera (ESP),04 JAN 2018,1064
211,3:47.06,Tim STEGEMANN,04 AUG 1992,GER,4f1,,Erfurt (GER),09 FEB 2018,1061
212,3:47.14,Quentin TISON,16 APR 1996,FRA,3,,Liévin (FRA),18 FEB 2018,1059
213,3:47.20,Robert DOMANIC,10 MAR 1995,USA,f1,,"New York, NY (USA)",03 FEB 2018,1059
214,3:47.22,Bilal ENNASSRI,20 APR 1996,MAR,1,,Madrid (ESP),04 FEB 2018,1058
215,3:47.23,Jake WIGHTMAN,11 JUL 1994,GBR,1h3,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1058
216,3:47.26,Jonathan DAVIES,28 OCT 1994,GBR,1f1,,Sheffield (GBR),24 JAN 2018,1058
216,3:47.26,Artur YELIZBARYAN,19 MAY 1993,RUS,6,,Volgograd (RUS),27 JAN 2018,1058
218,3:47.41,Ouassim OUMAIZ,30 MAR 1999,ESP,1,,Ourense (ESP),04 MAR 2018,1056
219,3:47.50,Azzaoui ANDELMAJID,1987,MAR,4,,Liévin (FRA),18 FEB 2018,1055
220,3:47.52,Tom MARSHALL,12 JUN 1989,GBR,3,,Birmingham (GBR),17 FEB 2018,1054
221,3:47.54,Elmar ENGHOLM,02 OCT 1992,SWE,1f1,,Sätra (SWE),03 FEB 2018,1054
221,3:47.54,Mitko TSENOV,13 JUN 1993,BUL,1,,Sofia (BUL),03 FEB 2018,1054
223,3:47.55,Valentijn WEINANS,29 DEC 1995,NED,1f2,,Gent (BEL),10 FEB 2018,1054
223,3:47.55,Craig ENGELS,01 MAY 1994,USA,2h3,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1054
225,3:47.61,Vladimir POPOV,19 MAR 1992,RUS,1f3,,Moskva (RUS),14 FEB 2018,1053
225,3:47.61,Yan SLOMA,03 MAY 1995,BLR,1f2,,Mogilyov (BLR),16 FEB 2018,1053
227,3:47.65,Sebastián MARTOS,20 JUN 1989,ESP,8f2,,"Gallur, Madrid (ESP)",08 FEB 2018,1053
227,3:47.65,Brahim KAAZOUZI,15 JUN 1990,MAR,3h3,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1053
229,3:47.68,Musa HAJDARI,11 OCT 1987,KOS,7h2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1052
