Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
37,4:06.88,Cory Ann MCGEE,29 MAY 1992,USA,4,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1172
38,4:06.94,Marta PEN FREITAS,31 JUL 1993,POR,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1172
39,4:06.95,Winnie NANYONDO,23 AUG 1993,UGA,5,,"Gallur, Madrid (ESP)",21 FEB 2020,1172
40,4:07.09,Nikki HILTZ,23 OCT 1994,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1171
41,4:07.37,Marta PÉREZ,19 APR 1993,ESP,6,,"Gallur, Madrid (ESP)",21 FEB 2020,1168
42,4:07.40,Tigist KETEMA,15 SEP 1998,ETH,2,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1168
43,4:07.47,Esther GUERRERO,07 FEB 1990,ESP,7,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1168
44,4:07.51,Anna SHCHAGINA,07 DEC 1991,RUS,2,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1167
45,4:07.88,Marta PÉREZ,19 APR 1993,ESP,8,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1164
46,4:07.94,Axumawit EMBAYE,18 OCT 1994,ETH,1,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1164
46,4:07.94,Winnie NANYONDO,23 AUG 1993,UGA,5,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1164
48,4:08.06,Winnie NANYONDO,23 AUG 1993,UGA,2,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1163
49,4:08.12,Heather MACLEAN,31 AUG 1995,USA,5,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1162
50,4:08.14,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,6,,"Arena, Toruń (POL)",08 FEB 2020,1162
51,4:08.24,Dina ALEKSANDROVA,09 AUG 1992,RUS,3,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1161
52,4:08.30,Colleen QUIGLEY,20 NOV 1992,USA,2,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1161
53,4:08.32,Lemlem HAILU,25 MAY 2001,ETH,3,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1161
53,4:08.32,Karissa SCHWEIZER,04 MAY 1996,USA,3,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1161
55,4:08.36,Hanna GREEN,16 OCT 1994,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1160
56,4:08.41,Kristiina MÄKI,22 SEP 1991,CZE,9,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1160
57,4:08.53,Darya BARYSEVICH,06 APR 1990,BLR,5,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1159
58,4:08.59,Beatrice CHEPKOECH,06 JUL 1991,KEN,4,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1159
59,4:08.69,Katie MACKEY,12 NOV 1987,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1158
60,4:08.75,Yelena KOROBKINA,25 NOV 1990,RUS,1,,"LFK CSKA, Moskva (RUS)",27 JAN 2020,1157
61,4:08.81,Jessica HARRIS,14 MAR 1996,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1157
62,4:08.87,Hanna KLEIN,06 APR 1993,GER,6,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1156
63,4:08.99,Tigist KETEMA,15 SEP 1998,ETH,7,,"Gallur, Madrid (ESP)",21 FEB 2020,1155
64,4:09.04,Marta PEN FREITAS,31 JUL 1993,POR,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1155
65,4:09.07,Heather MACLEAN,31 AUG 1995,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1155
66,4:09.32,Shannon OSIKA,15 JUN 1993,USA,4,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1153
67,4:09.56,Kristiina MÄKI,22 SEP 1991,CZE,8,,"Gallur, Madrid (ESP)",21 FEB 2020,1151
68,4:09.73,Shannon OSIKA,15 JUN 1993,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1150
69,4:09.81,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,7,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1149
70,4:09.82,Kristiina MÄKI,22 SEP 1991,CZE,7,,"Arena, Toruń (POL)",08 FEB 2020,1149
71,4:09.88,Esther GUERRERO,07 FEB 1990,ESP,8,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1148
72,4:09.93,Esther GUERRERO,07 FEB 1990,ESP,6,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1148
73,4:09.98,Simona VRZALOVÁ,07 APR 1988,CZE,8,,"Arena, Toruń (POL)",08 FEB 2020,1148
73,4:09.98,Amanda ECCLESTON,18 JUN 1990,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1148
75,4:09.99,Megan MANSY,27 MAR 1994,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1148
76,4:10.01,Mariah KELLY,19 AUG 1991,CAN,7,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1147
77,4:10.07,Darya BARYSEVICH,06 APR 1990,BLR,10,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1147
78,4:10.11,Danielle JONES,21 AUG 1996,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1147
79,4:10.22,Lucia STAFFORD,17 AUG 1998,CAN,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1146
80,4:10.29,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,4,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1145
81,4:10.31,Dana GIORDANO,30 DEC 1993,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1145
82,4:10.33,Elise VANDERELST,27 JAN 1998,BEL,9,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1145
83,4:10.52,Marta PÉREZ,19 APR 1993,ESP,5,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1143
84,4:10.62,Yelena KOROBKINA,25 NOV 1990,RUS,1f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1143
85,4:10.84,Esther GUERRERO,07 FEB 1990,ESP,6,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1141
86,4:10.89,Katharina TROST,28 JUN 1995,GER,7,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1140
87,4:11.03,Martyna GALANT,26 JAN 1995,POL,9,,"Arena, Toruń (POL)",08 FEB 2020,1139
88,4:11.12,Esther GUERRERO,07 FEB 1990,ESP,1,,"Pista de atletismo Cuberta de Ourense, Ourense (ESP)",01 MAR 2020,1139
89,4:11.16,Elise VANDERELST,27 JAN 1998,BEL,6,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1138
90,4:11.20,Heather KAMPF,19 JAN 1987,USA,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1138
91,4:11.48,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,3,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1136
92,4:11.52,Martyna GALANT,26 JAN 1995,POL,4,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1135
93,4:11.73,Rachel SCHNEIDER,18 JUL 1991,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1134
94,4:11.85,Yolanda NGARAMBE,14 SEP 1991,SWE,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1133
95,4:11.88,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,5,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1133
95,4:11.88,Anna SHCHAGINA,07 DEC 1991,RUS,2f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1133
97,4:11.96,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1132
98,4:12.06,Nikki HILTZ,23 OCT 1994,USA,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1131
99,4:12.14,Lianne FARBER,12 JUN 1992,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1131
100,4:12.34,Whittni ORTON,22 OCT 1997,USA,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1129
100,4:12.34,Yolanda NGARAMBE,14 SEP 1991,SWE,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1129
100,4:12.34,Katie MACKEY,12 NOV 1987,USA,5,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1129
103,4:12.36,Darya BARYSEVICH,06 APR 1990,BLR,7,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1129
104,4:12.37,Tigist KETEMA,15 SEP 1998,ETH,8,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1129
105,4:12.41,Kristiina MÄKI,22 SEP 1991,CZE,6,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1128
106,4:12.52,Mariana MACHADO,12 NOV 2000,POR,9,,"Gallur, Madrid (ESP)",21 FEB 2020,1128
107,4:12.56,Yekaterina ISHOVA,17 JAN 1989,RUS,5,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1127
108,4:12.58,Dawit SEYAUM,27 JUL 1996,ETH,9,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1127
109,4:12.71,Elise VANDERELST,27 JAN 1998,BEL,1,,"Topsporthal Vlaanderen, Gent (BEL)",16 FEB 2020,1126
109,4:12.71,Katie RAINSBERGER,18 AUG 1998,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1126
111,4:12.80,Raquel LAMBDIN,23 JUL 1993,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1125
112,4:13.04,Dina ALEKSANDROVA,09 AUG 1992,RUS,3f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1124
113,4:13.06,Luiza GEGA,05 NOV 1988,ALB,1,,"Ataköy Arena, Istanbul (TUR)",16 FEB 2020,1123
114,4:13.13,Angel PICCIRILLO,08 JAN 1994,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1123
115,4:13.14,Rebecca MEHRA,25 OCT 1994,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1123
116,4:13.19,Simona VRZALOVÁ,07 APR 1988,CZE,7,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1122
117,4:13.50,Lucia STAFFORD,17 AUG 1998,CAN,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1120
118,4:13.58,Roxana Elisabeta ROTARU,22 JUN 1988,ROU,2,,"Ataköy Arena, Istanbul (TUR)",16 FEB 2020,1119
119,4:13.62,Gaia SABBATINI,10 JUN 1999,ITA,1,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1119
119,4:13.62,Holly ARCHER,07 NOV 1993,GBR,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1119
121,4:13.86,Ulyana AVVAKUMENKOVA,21 JUN 1994,RUS,6,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1117
122,4:13.87,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,3,,"Ataköy Arena, Istanbul (TUR)",16 FEB 2020,1117
123,4:13.88,Solange Andreia PEREIRA,16 DEC 1989,ESP,10,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1117
124,4:13.98,Mariana MACHADO,12 NOV 2000,POR,1,,"Expocentro, Pombal (POR)",29 FEB 2020,1116
125,4:14.13,Marta PÉREZ,19 APR 1993,ESP,2,,"Pista de atletismo Cuberta de Ourense, Ourense (ESP)",01 MAR 2020,1115
126,4:14.34,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,4f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1113
127,4:14.47,Danae RIVERS,03 FEB 1998,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1112
128,4:14.71,Caterina GRANZ,14 MAR 1994,GER,8,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1110
129,4:14.75,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,1,,"SGAFKST Arena, Smolensk (RUS)",17 JAN 2020,1110
130,4:14.82,Lindsey BUTTERWORTH,27 SEP 1992,CAN,8,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1110
131,4:14.85,Sinclaire JOHNSON,14 APR 1998,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1109
132,4:14.87,Rachel SCHNEIDER,18 JUL 1991,USA,6,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1109
133,4:14.91,Sarah MACPHERSON,08 MAY 1991,CAN,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1109
134,4:15.06,Olga VOVK,13 FEB 1993,RUS,5f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1108
135,4:15.15,Elena BELLÒ,18 JAN 1997,ITA,2,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1107
136,4:15.37,Mariah KELLY,19 AUG 1991,CAN,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1105
137,4:15.47,Solange Andreia PEREIRA,16 DEC 1989,ESP,3,,"Pista de atletismo Cuberta de Ourense, Ourense (ESP)",01 MAR 2020,1105
138,4:15.65,Taryn RAWLINGS,17 APR 1996,USA,7,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1103
139,4:15.82,Heather MACLEAN,31 AUG 1995,USA,7,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1102
140,4:15.94,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,8,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1101
141,4:16.01,Martina TOZZI,01 FEB 1999,ITA,3,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1100
142,4:16.19,Elena BELLÒ,18 JAN 1997,ITA,9,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1099
143,4:16.52,Mariana MACHADO,12 NOV 2000,POR,1,,"Altice Forum, Braga (POR)",22 FEB 2020,1096
144,4:16.56,Natalia EVANGELIDOU,10 MAR 1991,CYP,10,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1096
145,4:16.57,Gaia SABBATINI,10 JUN 1999,ITA,1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1096
146,4:16.70,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,9,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1095
147,4:16.94,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,1,,"Halle Michel d'Ornano, Mondeville (FRA)",01 FEB 2020,1093
148,4:17.17,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,2,,"Altice Forum, Braga (POR)",22 FEB 2020,1091
148,4:17.17,Natalya ARISTARKHOVA,31 OCT 1989,RUS,6f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1091
150,4:17.22,Hanna HERMANSSON,18 MAY 1989,SWE,1,,"Telekonsult Arena, Växjö (SWE)",23 FEB 2020,1091
151,4:17.45,Irina MARACHEVA,24 SEP 1984,RUS,2,,"SGAFKST Arena, Smolensk (RUS)",17 JAN 2020,1089
152,4:17.47,Simona VRZALOVÁ,07 APR 1988,CZE,2,,"Halle Michel d'Ornano, Mondeville (FRA)",01 FEB 2020,1089
153,4:17.52,Vera HOFFMANN,02 NOV 1996,LUX,11,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1089
154,4:17.67,Joyce MATTAGLIANO,03 MAY 1994,ITA,1f1,,"Palaindoor, Padova (ITA)",08 FEB 2020,1088
155,4:17.77,Malin EDLAND,31 MAR 1999,NOR,1,,"Liikuntamylly, Helsinki (FIN)",09 FEB 2020,1087
156,4:17.84,Joyce MATTAGLIANO,03 MAY 1994,ITA,4,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1086
157,4:17.87,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,3,,"Halle Michel d'Ornano, Mondeville (FRA)",01 FEB 2020,1086
158,4:17.95,Julie-Anne STAEHLI,21 DEC 1993,CAN,1f1,,"Thompson Arena, London (CAN)",18 JAN 2020,1085
159,4:17.99,Roxana Elisabeta ROTARU,22 JUN 1988,ROU,1,,"BOK Csarnok, Budapest (HUN)",01 FEB 2020,1085
160,4:18.24,Lianne FARBER,12 JUN 1992,USA,8,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1083
161,4:18.25,Elena BURKARD,10 FEB 1992,GER,1,,"Glaspalast, Sindelfingen (GER)",09 FEB 2020,1083
162,4:18.27,Giulia APRILE,11 OCT 1995,ITA,1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1083
163,4:18.41,Svetlana APLACHKINA,28 NOV 1992,RUS,7f3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1082
164,4:18.45,Samrawit MENGSTEAB,15 APR 1990,SWE,2,,"Telekonsult Arena, Växjö (SWE)",23 FEB 2020,1082
165,4:18.47,Karisa NELSON,12 JUN 1996,USA,8,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1081
166,4:18.50,Eleanor FULTON,17 MAY 1993,USA,9,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1081
167,4:18.63,Hanna HERMANSSON,18 MAY 1989,SWE,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1080
168,4:18.75,Martina TOZZI,01 FEB 1999,ITA,2,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1079
169,4:18.79,Renata PLIŚ,05 FEB 1985,POL,3,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1079
169,4:18.79,Carla MENDES,09 NOV 1994,CPV,,,"Expocentro, Pombal (POR)",29 FEB 2020,1079
171,4:18.80,Joyce MATTAGLIANO,03 MAY 1994,ITA,4,,"Halle Michel d'Ornano, Mondeville (FRA)",01 FEB 2020,1079
172,4:18.81,Roxana Elisabeta ROTARU,22 JUN 1988,ROU,1f1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU)",28 FEB 2020,1079
173,4:18.84,Federica DEL BUONO,12 DEC 1994,ITA,1,,"Palaindoor, Padova (ITA)",15 FEB 2020,1079
174,4:18.88,Elisa BORTOLI,28 SEP 1994,ITA,5,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1078
175,4:18.92,Baylee MIRES,10 DEC 1992,USA,9,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1078
176,4:18.97,Inessa GUSAROVA,29 OCT 1995,RUS,1,,"Svetlana Khorkina Sportkomplex, Belgorod (RUS)",26 JAN 2020,1078
177,4:19.12,Tatyana NEROZNAK,18 FEB 1992,KAZ,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",17 JAN 2020,1076
178,4:19.14,Aurore FLEURY,04 DEC 1993,FRA,2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1076
179,4:19.30,Lianne FARBER,12 JUN 1992,USA,10,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1075
180,4:19.35,Vera HOFFMANN,02 NOV 1996,LUX,3,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1075
181,4:19.36,Natalia EVANGELIDOU,10 MAR 1991,CYP,4,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1075
182,4:19.40,Marlee STARLIPER,21 JUL 2002,USA,f2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1074
183,4:19.69,Carla MASIP,12 AUG 1997,ESP,5,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1072
184,4:19.77,Nathalie BLOMQVIST,20 APR 2001,FIN,2,,"Liikuntamylly, Helsinki (FIN)",09 FEB 2020,1071
185,4:19.83,Elisa BORTOLI,28 SEP 1994,ITA,2f1,,"Palaindoor, Padova (ITA)",08 FEB 2020,1071
186,4:19.98,Alexandra LUCKI,30 JUL 1996,CAN,2f1,,"Thompson Arena, London (CAN)",18 JAN 2020,1070
187,4:20.29,Linn NILSSON,15 OCT 1990,SWE,5,,"Halle Michel d'Ornano, Mondeville (FRA)",01 FEB 2020,1067
188,4:20.33,Roxana Elisabeta ROTARU,22 JUN 1988,ROU,1,,"Ataköy Arena, Istanbul (TUR)",15 FEB 2020,1067
189,4:20.42,Elisa BORTOLI,28 SEP 1994,ITA,6,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1066
190,4:20.68,Simona VRZALOVÁ,07 APR 1988,CZE,11,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1064
191,4:20.81,Kirsty FRASER,27 NOV 1995,GBR,1f1,,"EIS Don Valley Stadium, Sheffield (GBR)",05 JAN 2020,1063
191,4:20.81,Katelyn TUOHY,18 MAR 2002,USA,1f3,,"Ocean Breeze Athl. Complex, New York, NY (USA)",07 MAR 2020,1063
193,4:20.84,Kerstin LIEBL,27 MAY 1989,GER,2,,"Glaspalast, Sindelfingen (GER)",09 FEB 2020,1063
194,4:20.87,Anastasiya GERASIMOVA,18 MAR 1998,RUS,2,,"Svetlana Khorkina Sportkomplex, Belgorod (RUS)",26 JAN 2020,1063
195,4:20.91,Natalia EVANGELIDOU,10 MAR 1991,CYP,2,,"Ataköy Arena, Istanbul (TUR)",15 FEB 2020,1063
196,4:20.96,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,10,,"Arena, Toruń (POL)",08 FEB 2020,1062
197,4:20.97,Lindsey DE GRANDE,26 APR 1989,BEL,4,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1062
